,label,confidence,reason,Text_ID,ID
236,NEUTRAL,0.95,The sentence factually describes EU support for Tunisia's democratic transition without addressing or advocating for the expansion of executive power.,ParlaMint-HU_2017-02-21,u2017-02-21-93
237,NEUTRAL,0.95,"The sentence factually describes EU-Tunisia relations based on democratic progress, not addressing executive power expansion or institutional undermining.",ParlaMint-HU_2017-02-21,u2017-02-21-93
238,NEUTRAL,1.0,"The sentence factually describes a long-standing international agreement, lacking any reference to domestic executive power or democratic institutional shifts.",ParlaMint-HU_2017-02-21,u2017-02-21-93
239,NEUTRAL,1.0,"The sentence describes diplomatic and economic goals of an EU-Tunisia partnership, taking no stance on the expansion or restriction of executive power.",ParlaMint-HU_2017-02-21,u2017-02-21-93
240,NEUTRAL,1.0,The sentence provides factual information about EU-Tunisia cooperation and financial instruments without discussing executive power expansion or democratic institutions.,ParlaMint-HU_2017-02-21,u2017-02-21-93
241,NEUTRAL,1.0,"The sentence provides factual trade statistics regarding Tunisia and the EU, expressing no stance on executive power or democratic institutions.",ParlaMint-HU_2017-02-21,u2017-02-21-93
242,NEUTRAL,0.95,The sentence factually describes international counter-terrorism cooperation with Tunisia and does not discuss domestic executive power or democratic institutions.,ParlaMint-HU_2017-02-21,u2017-02-21-93
243,NEUTRAL,0.95,"The sentence describes international relations and Tunisia's regional role, offering no stance on domestic executive power expansion or democratic institution status.",ParlaMint-HU_2017-02-21,u2017-02-21-93
244,NEUTRAL,1.0,The sentence factually describes EU-Tunisia strategic relations and lacks any reference to executive power expansion or institutional undermining.,ParlaMint-HU_2017-02-21,u2017-02-21-93
245,NEUTRAL,1.0,"The sentence is a purely technical, factual statement about the protocol's entry into force, having no relevance to executive power or democratic institutions.",ParlaMint-HU_2017-02-21,u2017-02-21-93
246,NEUTRAL,1.0,"The sentence is a purely factual statement describing the procedural approval of an international protocol by the European Council, without addressing executive power.",ParlaMint-HU_2017-02-21,u2017-02-21-93
247,NEUTRAL,0.95,"The sentence expresses support for a diplomatic protocol with Tunisia, focusing on international cooperation without addressing executive power expansion or domestic democratic institutions.",ParlaMint-HU_2017-02-21,u2017-02-21-93
248,NEUTRAL,1.0,"The sentence describes the bill as a technical formality related to EU enlargement, lacking any stance on executive power or democratic institutions.",ParlaMint-HU_2017-02-21,u2017-02-21-95
249,NEUTRAL,1.0,The sentence provides factual historical context about protocol amendments without discussing the expansion or limitation of executive powers or democratic institutions.,ParlaMint-HU_2017-02-21,u2017-02-21-95
250,NEUTRAL,1.0,The sentence provides factual historical background on international treaties and does not address executive power or democratic institutional changes.,ParlaMint-HU_2017-02-21,u2017-02-21-95
251,NEUTRAL,0.95,The sentence factually describes the objectives of an international agreement without addressing executive power or democratic institutional shifts.,ParlaMint-HU_2017-02-21,u2017-02-21-95
252,NEUTRAL,1.0,"The sentence discusses foreign policy and migration responsibility, lacking any reference to domestic power shifts or the expansion of executive authority.",ParlaMint-HU_2017-02-21,u2017-02-21-95
253,NEUTRAL,1.0,"The sentence discusses migration policy and Tunisia's responsibilities, without addressing the domestic balance of power or the expansion of executive authority in Hungary.",ParlaMint-HU_2017-02-21,u2017-02-21-95
254,NEUTRAL,0.95,"The sentence reports a foreign leader's migration stance, which does not relate to the expansion of domestic executive power or democratic institutional changes.",ParlaMint-HU_2017-02-21,u2017-02-21-95
255,NEUTRAL,1.0,"The sentence is a rhetorical transition introducing policy nuance regarding migration, not addressing executive power expansion or democratic institutional changes.",ParlaMint-HU_2017-02-21,u2017-02-21-95
256,NEUTRAL,0.95,The sentence discusses international relations and migration policy without addressing the expansion or limitation of executive power or democratic institutions.,ParlaMint-HU_2017-02-21,u2017-02-21-95
257,NEUTRAL,1.0,The sentence discusses government policy formation regarding EU-Tunisia relations and migration without addressing domestic executive power or democratic institutional health.,ParlaMint-HU_2017-02-21,u2017-02-21-95
258,NEUTRAL,1.0,The sentence simply states support for a technical bill on international agreements and does not address executive power or democratic institutions.,ParlaMint-HU_2017-02-21,u2017-02-21-95
259,NEUTRAL,1.0,"The sentence is a purely introductory and procedural remark, lacking any evaluative content or stance regarding executive power or democratic institutions.",ParlaMint-HU_2017-02-21,u2017-02-21-105
260,NEUTRAL,0.85,"The sentence addresses political inconsistency regarding foreign influence and national sovereignty, without taking a direct stance on expanding or limiting domestic executive authority.",ParlaMint-HU_2017-02-21,u2017-02-21-105
261,NEUTRAL,0.9,"The sentence focuses on the opposition's inconsistent stance regarding national sovereignty and foreign agreements, without directly advocating for or against expanding executive power.",ParlaMint-HU_2017-02-21,u2017-02-21-105
262,CONTRA,0.9,"The MP criticizes the executive's Paks II deal and Russian loan as threats to sovereignty, opposing the executive's expansion of power via opaque agreements.",ParlaMint-HU_2017-02-21,u2017-02-21-105
263,NEUTRAL,1.0,"The sentence is a standard formal parliamentary greeting to the chair, containing no substantive political stance on executive power or democratic institutions.",ParlaMint-HU_2017-02-21,u2017-02-21-111
264,NEUTRAL,1.0,"The sentence is a purely procedural opening remark explaining the speaker's motivation for participating, containing no stance on executive power or democratic institutions.",ParlaMint-HU_2017-02-21,u2017-02-21-111
265,CONTRA,0.85,"The MP criticizes the Prime Minister for corruption and attempting to exclude opposition from power, opposing the executive's undermining of democratic norms.",ParlaMint-HU_2017-02-21,u2017-02-21-111
266,CONTRA,0.85,"The speaker criticizes a past dictatorial system and loss of sovereignty, expressing a stance against undemocratic executive power and authoritarian regimes.",ParlaMint-HU_2017-02-21,u2017-02-21-111
267,CONTRA,0.85,"The MP criticizes Prime Minister Orbán's government for corruption, directly challenging executive misconduct and the undermining of democratic integrity and accountability.",ParlaMint-HU_2017-02-21,u2017-02-21-111
268,CONTRA,0.85,"The MP presents international agreements as necessary guarantees for democracy, implying opposition to the executive's centralization of power described throughout the speech.",ParlaMint-HU_2017-02-21,u2017-02-21-119
269,CONTRA,0.9,"The MP frames international agreements as a 'mirror' to expose domestic democratic decay, favoring external scrutiny over the executive's centralized power.",ParlaMint-HU_2017-02-21,u2017-02-21-119
270,CONTRA,0.95,"The sentence criticizes the government's erosion of democratic institutions and media freedom, contrasting Hungary's domestic situation with Canada's stable democratic model.",ParlaMint-HU_2017-02-21,u2017-02-21-119
271,CONTRA,0.95,"The MP critiques power concentration, implying a single leader dominates the executive, undermining collective democratic governance and institutional checks and balances.",ParlaMint-HU_2017-02-21,u2017-02-21-119
272,NEUTRAL,0.8,"The sentence is a sarcastic, humorous aside that does not substantively express a stance on executive power, despite the overall speech being critical.",ParlaMint-HU_2017-02-21,u2017-02-21-119
273,CONTRA,0.9,"The MP uses sarcasm to critique the government’s democratic record, framing the agreement with Canada as an accountability mechanism against executive overreach.",ParlaMint-HU_2017-02-21,u2017-02-21-119
274,CONTRA,0.95,"The MP advocates for checks and balances and democratic institutions, implicitly criticizing the Hungarian government's current power concentration compared to Canada's model.",ParlaMint-HU_2017-02-21,u2017-02-21-119
275,CONTRA,0.8,"The MP criticizes the government's bill for hidden loopholes, challenging the executive's attempt to pass legislation that could allow the circumvention of regulatory oversight.",ParlaMint-HU_2017-02-21,u2017-02-21-137
276,NEUTRAL,0.9,The sentence lists the government's stated policy goals as context for the debate without directly addressing the expansion of executive power or institutional changes.,ParlaMint-HU_2017-02-21,u2017-02-21-137
277,NEUTRAL,0.9,The sentence poses a technical question about construction law loopholes without directly addressing executive power expansion or the subversion of democratic institutions.,ParlaMint-HU_2017-02-21,u2017-02-21-137
278,CONTRA,0.85,"The MP directly contradicts the executive’s representative, criticizing the government's bill for containing loopholes that would weaken regulatory control and oversight.",ParlaMint-HU_2017-02-21,u2017-02-21-137
279,CONTRA,0.9,"The MP uses this hypothetical example to criticize the executive's bill for having loopholes, opposing the reduction of administrative oversight in the proposed legislation.",ParlaMint-HU_2017-02-21,u2017-02-21-137
280,NEUTRAL,0.9,"The sentence describes a technical loophole in building regulations, focusing on legislative flaws rather than the expansion of executive power or institutional erosion.",ParlaMint-HU_2017-02-21,u2017-02-21-137
281,NEUTRAL,0.9,"The sentence is a factual observation about a legislative omission regarding building usage, lacking a clear stance on executive power or democratic institutional erosion.",ParlaMint-HU_2017-02-21,u2017-02-21-137
282,NEUTRAL,0.9,"The sentence addresses a technical amendment to construction legislation regarding loopholes, focusing on policy details rather than the expansion of executive power or democratic institutions.",ParlaMint-HU_2017-02-21,u2017-02-21-137
283,NEUTRAL,0.9,"The sentence highlights a technical loophole in construction legislation regarding building usage, rather than directly addressing executive power expansion or democratic institutional decay.",ParlaMint-HU_2017-02-21,u2017-02-21-137
284,NEUTRAL,0.9,The sentence identifies a technical loophole in a construction bill but does not address executive power expansion or the undermining of democratic institutions.,ParlaMint-HU_2017-02-21,u2017-02-21-137
285,NEUTRAL,0.95,The sentence is a procedural introduction to a question and does not contain specific arguments for or against executive power expansion.,ParlaMint-HU_2017-02-21,u2017-02-21-139
286,CONTRA,1.0,"The MP criticizes personalized legislation and the rubber-stamping 'law factory' as undermining democratic institutions, expressing clear opposition to executive aggrandisement.",ParlaMint-HU_2017-02-21,u2017-02-21-139
287,CONTRA,0.95,"The MP criticizes 'personalized lawmaking' for party-linked elites, arguing that legislation is being manipulated to benefit specific individuals instead of the general public.",ParlaMint-HU_2017-02-21,u2017-02-21-139
288,CONTRA,0.95,"The MP challenges the bill as personalized lawmaking for Fidesz allies, criticizing the executive's use of legislative power to favor specific individuals over democratic norms.",ParlaMint-HU_2017-02-21,u2017-02-21-139
289,CONTRA,0.85,"The speaker criticizes 'personalized lawmaking' and cronyism, challenging the government to reveal which political elites benefit from the proposed legislative changes.",ParlaMint-HU_2017-02-21,u2017-02-21-139
290,CONTRA,0.9,"The speaker mocks a government representative's rhetoric while demanding accountability for 'person-tailored legislation,' directly criticizing the executive's use of the legislature for private interests.",ParlaMint-HU_2017-02-21,u2017-02-21-139
291,NEUTRAL,1.0,The sentence is a procedural introduction addressing an absent MP; it contains no stance on executive aggrandisement or the legislative issues discussed later.,ParlaMint-HU_2017-02-21,u2017-02-21-147
292,CONTRA,0.85,"The MP criticizes the government's legislative logic, arguing the proposal lacks oversight and allows for potential abuse, opposing the executive's regulatory changes.",ParlaMint-HU_2017-02-21,u2017-02-21-147
293,CONTRA,0.9,"The MP criticizes the law for removing constraints, arguing that 'throwing away the reins' enables potential abuse and undermines regulatory oversight.",ParlaMint-HU_2017-02-21,u2017-02-21-147
294,CONTRA,0.85,"The MP criticizes the government's legislative proposal for lacking limits, warning that its loose regulations facilitate potential abuses and weaken institutional oversight.",ParlaMint-HU_2017-02-21,u2017-02-21-147
295,CONTRA,0.85,"The MP criticizes the government for creating limitless regulations that bypass planning oversight, arguing this legislation is 'nonsense' and prone to abuse.",ParlaMint-HU_2017-02-21,u2017-02-21-147
296,CONTRA,0.9,"The MP criticizes the executive's proposal for being vague and facilitating abuse, specifically opposing the removal of limits that govern building practices and oversight.",ParlaMint-HU_2017-02-21,u2017-02-21-147
297,CONTRA,0.85,"The MP identifies a loophole in the government's legislation, using it to criticize the lack of regulatory constraints and potential for abuse of power.",ParlaMint-HU_2017-02-21,u2017-02-21-147
298,CONTRA,0.9,"The MP calls the legislation 'unacceptable,' arguing it allows for abuse, thereby criticizing potential executive overreach and lack of regulatory oversight.",ParlaMint-HU_2017-02-21,u2017-02-21-147
299,NEUTRAL,1.0,The sentence is a procedural introduction explaining the MP's participation and contains no content related to executive power or institutional change.,ParlaMint-HU_2017-02-21,u2017-02-21-157
300,NEUTRAL,1.0,"The sentence is a purely factual introduction of the MP's background and constituency, containing no discussion regarding executive power or democratic institutions.",ParlaMint-HU_2017-02-21,u2017-02-21-157
301,NEUTRAL,0.95,"The sentence is a factual statement about the speaker's personal experience and expertise in housing, unrelated to the expansion of executive power.",ParlaMint-HU_2017-02-21,u2017-02-21-157
302,NEUTRAL,0.9,"The sentence defends a housing policy amendment against claims of favoritism, focusing on technical justifications rather than the expansion of executive power.",ParlaMint-HU_2017-02-21,u2017-02-21-157
303,NEUTRAL,0.95,"The sentence focuses on family policy and housing issues, lacking any reference to the expansion of executive power or democratic institutional changes.",ParlaMint-HU_2017-02-21,u2017-02-21-157
304,NEUTRAL,0.95,"The sentence discusses housing infrastructure and multi-generational living, which is a technical policy issue unrelated to expanding executive power or undermining democratic institutions.",ParlaMint-HU_2017-02-21,u2017-02-21-157
305,NEUTRAL,0.95,"The sentence describes technical architectural limitations to justify housing policy changes, without addressing executive power or the weakening of democratic institutions.",ParlaMint-HU_2017-02-21,u2017-02-21-157
306,NEUTRAL,0.95,"The sentence focuses on the practical and social benefits of housing policy for families, without addressing executive power or institutional changes.",ParlaMint-HU_2017-02-21,u2017-02-21-157
307,NEUTRAL,0.95,"The sentence focuses on local constituency needs and family policy regarding housing regulations, rather than addressing the expansion of executive power or democratic institutions.",ParlaMint-HU_2017-02-21,u2017-02-21-157
308,NEUTRAL,0.95,The sentence expresses procedural agreement with a government official on housing policy without discussing the expansion or restriction of executive powers.,ParlaMint-HU_2017-02-21,u2017-02-21-157
309,NEUTRAL,1.0,The sentence is a standard formal closing expressing gratitude for the opportunity to speak and contains no political stance on executive power.,ParlaMint-HU_2017-02-21,u2017-02-21-157
310,CONTRA,0.85,"The speaker rebuts the government's justification for removing permits, arguing the change is unnecessary and serves to undermine institutional oversight to benefit pro-government figures.",ParlaMint-HU_2017-02-21,u2017-02-21-159
311,CONTRA,0.85,"The sentence dismisses the need for deregulation by defending existing permit requirements, thereby opposing the executive's attempt to reduce institutional oversight.",ParlaMint-HU_2017-02-21,u2017-02-21-159
312,NEUTRAL,0.9,"The sentence is a neutral question about the costs of current regulations, not expressing a direct stance on executive aggrandisement.",ParlaMint-HU_2017-02-21,u2017-02-21-159
313,NEUTRAL,0.9,The sentence is a clarifying rhetorical question about administrative timeframes and does not explicitly take a stance on executive power or institutional oversight.,ParlaMint-HU_2017-02-21,u2017-02-21-159
314,CONTRA,0.95,"The MP sarcastically criticizes deregulation, arguing that removing oversight allows favored individuals to bypass rules, thereby opposing the dismantling of institutional constraints on power.",ParlaMint-HU_2017-02-21,u2017-02-21-159
315,CONTRA,0.85,"The MP dismisses the government’s justifications for a law reducing regulatory oversight, indicating opposition to potential abuse of executive power for private gain.",ParlaMint-HU_2017-02-21,u2017-02-21-159
316,CONTRA,0.85,"The MP argues against unnecessary legal amendments, suggesting they facilitate corruption rather than public interest, thereby resisting the weakening of institutional oversight and regulations.",ParlaMint-HU_2017-02-21,u2017-02-21-159
317,CONTRA,0.85,"The MP expresses skepticism about the government's motives, suggesting legislative changes serve private interests rather than stated public goals, criticizing executive power and conduct.",ParlaMint-HU_2017-02-21,u2017-02-21-159
318,CONTRA,0.85,"The speaker criticizes the government's unrealistic justification for easing building regulations, suspecting it hides favoritism and undermines institutional oversight.",ParlaMint-HU_2017-02-21,u2017-02-21-159
319,CONTRA,0.85,"The MP expresses distrust in the government's justification for deregulation, opposing a measure that reduces institutional oversight and potential executive accountability.",ParlaMint-HU_2017-02-21,u2017-02-21-159
320,CONTRA,0.9,"The MP criticizes the law for potentially favoring politically-connected individuals over public interest, opposing the weakening of regulatory oversight for private gain.",ParlaMint-HU_2017-02-21,u2017-02-21-159
321,CONTRA,0.85,"The MP criticizes the government's unrealistic justification for deregulation, opposing a move that reduces oversight to benefit executive-linked figures.",ParlaMint-HU_2017-02-21,u2017-02-21-159
322,NEUTRAL,0.9,"The sentence is a procedural acknowledgment of the State Secretary's participation in the debate, rather than a stance on executive power expansion.",ParlaMint-HU_2017-02-21,u2017-02-21-159
323,NEUTRAL,0.9,"This sentence is a procedural acknowledgement of parliamentary cooperation to refine the bill, without explicitly criticizing or advocating for executive aggrandisement.",ParlaMint-HU_2017-02-21,u2017-02-21-159
324,CONTRA,0.85,"The MP proposes legislative amendments to limit the government's deregulation bill, aiming to prevent administrative overreach and favoritism toward executive-linked individuals.",ParlaMint-HU_2017-02-21,u2017-02-21-159
325,NEUTRAL,1.0,The sentence exclusively describes climate change effects on weather patterns and agriculture without addressing executive power or democratic institutions.,ParlaMint-HU_2017-02-21,u2017-02-21-169
326,NEUTRAL,0.95,"The sentence advocates for agricultural state subsidies due to climate change, which pertains to standard policy rather than the expansion of executive power.",ParlaMint-HU_2017-02-21,u2017-02-21-169
327,NEUTRAL,1.0,The sentence focuses on technical agricultural disaster relief policy rather than the distribution of executive power or democratic institutional integrity.,ParlaMint-HU_2017-02-21,u2017-02-21-169
328,NEUTRAL,1.0,"The sentence focuses on reforming agricultural disaster relief and subsidies, containing no content related to executive power expansion or democratic institutional changes.",ParlaMint-HU_2017-02-21,u2017-02-21-169
329,NEUTRAL,0.95,"The sentence discusses agricultural disaster relief and food security, which are policy-specific and do not relate to the expansion of executive power.",ParlaMint-HU_2017-02-21,u2017-02-21-169
330,NEUTRAL,1.0,The sentence is a procedural introduction to a technical debate on agricultural policy and lacks any reference to executive power or democratic institutions.,ParlaMint-HU_2017-02-21,u2017-02-21-175
331,NEUTRAL,0.95,The sentence is a rhetorical opening regarding agricultural policy corrections and does not address the expansion or limitation of executive power.,ParlaMint-HU_2017-02-21,u2017-02-21-175
332,NEUTRAL,1.0,The sentence provides technical information about agricultural funding frameworks and does not discuss executive power or democratic institutions.,ParlaMint-HU_2017-02-21,u2017-02-21-175
333,NEUTRAL,1.0,"The sentence and speech focus on technical agricultural policy details and misunderstandings, not on the expansion of executive power or democratic institutional changes.",ParlaMint-HU_2017-02-21,u2017-02-21-175
334,NEUTRAL,0.95,"The sentence discusses technical optimism regarding future EU agricultural policy and funding, without referencing the expansion or limitation of executive power.",ParlaMint-HU_2017-02-21,u2017-02-21-175
335,NEUTRAL,0.95,"The sentence discusses EU agricultural policy and economic benefits for Hungarian industry, without referencing executive power or democratic institutional changes.",ParlaMint-HU_2017-02-21,u2017-02-21-175
336,NEUTRAL,1.0,The sentence discusses technical details of agricultural insurance and system costs without addressing executive power or democratic institutional changes.,ParlaMint-HU_2017-02-21,u2017-02-21-175
337,NEUTRAL,1.0,The sentence discusses technical aspects of agricultural insurance payouts and contains no reference to executive power or democratic institutional changes.,ParlaMint-HU_2017-02-21,u2017-02-21-175
338,NEUTRAL,0.95,"The sentence uses a metaphor to dismiss a technical comparison regarding agricultural insurance, showing no stance on executive power or democratic institutions.",ParlaMint-HU_2017-02-21,u2017-02-21-175
339,NEUTRAL,0.9,"The sentence provides a factual rebuttal to a specific funding claim, lacking any clear stance for or against the expansion of executive power.",ParlaMint-HU_2017-02-21,u2017-02-21-175
340,NEUTRAL,1.0,The sentence provides factual information regarding an application deadline for rural development programs without addressing executive power or institutional changes.,ParlaMint-HU_2017-02-21,u2017-02-21-175
341,NEUTRAL,0.95,The sentence discusses administrative participation in an agricultural grant program and does not address executive power expansion or democratic institutional structures.,ParlaMint-HU_2017-02-21,u2017-02-21-175
342,NEUTRAL,0.95,"The sentence focuses on agricultural risk management policy and state administrative capacity, lacking any reference to the expansion of executive power or democratic decay.",ParlaMint-HU_2017-02-21,u2017-02-21-177
343,NEUTRAL,1.0,"The sentence factually describes agricultural policy structure without referencing executive power expansion or democratic institutions, remaining neutral on executive aggrandisement.",ParlaMint-HU_2017-02-21,u2017-02-21-177
344,NEUTRAL,0.95,"The sentence factually discusses agricultural policy and EU regulations regarding income stabilization, without advocating for or against executive power expansion.",ParlaMint-HU_2017-02-21,u2017-02-21-177
345,NEUTRAL,0.95,"The sentence discusses technical agricultural policy and EU funding availability, lacking any relevance to the expansion of executive power or institutional changes.",ParlaMint-HU_2017-02-21,u2017-02-21-177
346,NEUTRAL,1.0,"The sentence discusses technical agricultural legislation and institutional setups for risk management, which does not relate to executive power expansion or democratic institutions.",ParlaMint-HU_2017-02-21,u2017-02-21-177
347,NEUTRAL,0.95,"The sentence focuses on agricultural policy and the implementation of a technical stabilization pillar, lacking any connection to executive power expansion or democratic institutions.",ParlaMint-HU_2017-02-21,u2017-02-21-177
348,NEUTRAL,0.95,"The sentence discusses agricultural policy and income stabilization, showing no relevance to executive power expansion or the erosion of democracy.",ParlaMint-HU_2017-02-21,u2017-02-21-177
349,NEUTRAL,1.0,"The sentence is a standard procedural opening used to transition into a response, expressing no stance on executive power or democratic institutions.",ParlaMint-HU_2017-02-21,u2017-02-21-183
350,NEUTRAL,0.95,"The sentence discusses cross-border agricultural programs and economic development, which are standard policy implementations without implications for executive aggrandisement.",ParlaMint-HU_2017-02-21,u2017-02-21-183
351,NEUTRAL,1.0,The text discusses agricultural policy and public works without addressing executive power expansion or the weakening of democratic institutions.,ParlaMint-HU_2017-02-21,u2017-02-21-183
352,NEUTRAL,1.0,"The sentence focuses on parliamentary debate dynamics and agricultural policy consistency, rather than the expansion of executive power or democratic institutional changes.",ParlaMint-HU_2017-02-21,u2017-02-21-183
353,NEUTRAL,0.9,"The sentence provides rhetorical context by quoting an opponent's claim about representation and noting his absence, without directly addressing executive power expansion.",ParlaMint-HU_2017-02-22,u2017-02-22-41
354,CONTRA,0.8,"The MP challenges the ruling party's rhetoric, initiating a broader critique of corruption and legislative actions that expand executive influence at public expense.",ParlaMint-HU_2017-02-22,u2017-02-22-41
355,NEUTRAL,0.9,"The sentence is a general rhetorical statement demanding that political claims be backed by actions, without explicitly referencing executive power or democratic institutional changes.",ParlaMint-HU_2017-02-22,u2017-02-22-41
356,CONTRA,0.85,"The MP criticizes the government's legislative proposal as harmful to workers, opposing the executive's exercise of power to the detriment of citizens.",ParlaMint-HU_2017-02-22,u2017-02-22-41
357,CONTRA,0.9,"The speaker condemns legislative actions harming workers and corrupt public procurement favoring the ruling party, directly opposing the government's abuse of power and influence.",ParlaMint-HU_2017-02-22,u2017-02-22-41
358,CONTRA,0.9,"The MP criticizes the government's legislation as harmful to workers and corrupt, characterizing these executive-led actions as bordering on villainy.",ParlaMint-HU_2017-02-22,u2017-02-22-41
359,CONTRA,0.95,"The MP criticizes the government's use of single-bidder procurements to enrich allies, explicitly opposing the executive's lack of transparency and misuse of state power.",ParlaMint-HU_2017-02-22,u2017-02-22-41
360,CONTRA,0.9,"The MP criticizes overpriced public procurements linked to the ruling party, highlighting a lack of transparency and misuse of executive-controlled state resources.",ParlaMint-HU_2017-02-22,u2017-02-22-41
361,NEUTRAL,0.95,The sentence is a procedural instruction to a heckling MP and does not address executive power or institutional expansion.,ParlaMint-HU_2017-02-22,u2017-02-22-41
362,NEUTRAL,0.9,"The sentence critiques policy orientation and labor relations regarding an EU directive, not the structural expansion of executive power or institutional erosion.",ParlaMint-HU_2017-02-22,u2017-02-22-47
363,NEUTRAL,0.95,"The sentence focuses on labor conditions and the scope of a transport directive, without addressing executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-47
364,NEUTRAL,1.0,The sentence is a rhetorical transition introducing an example regarding labor conditions and does not address executive power or democratic institutions.,ParlaMint-HU_2017-02-22,u2017-02-22-47
365,NEUTRAL,0.95,"The sentence identifies specific infrastructure and labor condition failures, which are unrelated to the expansion of executive power or the undermining of democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-47
366,NEUTRAL,1.0,"The sentence describes poor labor conditions and lack of hygiene facilities for workers, which is unrelated to executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-47
367,NEUTRAL,0.9,"The sentence focuses on labor rights and social inequality, failing to address the expansion of executive power or the undermining of democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-47
368,NEUTRAL,0.95,The sentence focuses on labor conditions and hygiene requirements rather than the distribution of power or democratic institutions.,ParlaMint-HU_2017-02-22,u2017-02-22-47
369,NEUTRAL,1.0,The sentence is a purely transitional phrase introducing a point about incomes and lacks any reference to executive power or democratic institutions.,ParlaMint-HU_2017-02-22,u2017-02-22-47
370,NEUTRAL,0.9,"The sentence discusses gross wage increases within a broader critique of fiscal policy, without addressing executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-47
371,CONTRA,0.85,"The MP criticizes the executive for diverting public funds to cronies, attacking patronage and lack of accountability as forms of power abuse.",ParlaMint-HU_2017-02-22,u2017-02-22-47
372,NEUTRAL,0.9,"The MP mentions the VAT rate and other grievances as general policy criticisms, which do not directly address executive power expansion or institutional erosion.",ParlaMint-HU_2017-02-22,u2017-02-22-47
373,NEUTRAL,0.9,"The speech critiques labor and tax policies; the sentence is a general conclusion calling for change, not addressing executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-47
374,NEUTRAL,1.0,"The sentence is a standard formal greeting to the chair and state secretary, which is purely procedural and lacks any political stance.",ParlaMint-HU_2017-02-22,u2017-02-22-53
375,NEUTRAL,1.0,"The sentence describes an administrative bill on shipping as technical and important, without addressing executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-53
376,NEUTRAL,1.0,The sentence provides a factual description of the bill's technical content regarding river navigation without addressing executive power or democratic institutions.,ParlaMint-HU_2017-02-22,u2017-02-22-53
377,NEUTRAL,0.95,"The sentence provides a factual justification for updating an obsolete 1955 law regarding navigation, without addressing executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-53
378,NEUTRAL,0.9,"The sentence discusses updating outdated communist-era shipping laws for modernization, which does not involve expanding executive power or undermining democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-53
379,NEUTRAL,0.95,"The sentence discusses diplomatic and economic relations between Hungary and Serbia, which is unrelated to the expansion of domestic executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-53
380,NEUTRAL,0.95,The sentence factually describes the economic importance of international relations without discussing executive power expansion or the erosion of democratic institutions.,ParlaMint-HU_2017-02-22,u2017-02-22-53
381,NEUTRAL,1.0,"The sentence discusses bilateral economic cooperation between Hungary and Serbia, which is unrelated to the expansion of executive power or democratic institutional changes.",ParlaMint-HU_2017-02-22,u2017-02-22-53
382,NEUTRAL,1.0,The sentence focuses on economic cooperation and infrastructure development without addressing executive power or democratic institutions.,ParlaMint-HU_2017-02-22,u2017-02-22-53
383,NEUTRAL,1.0,"The sentence focuses on infrastructure and regional development, neither advocating for nor criticizing the expansion of executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-53
384,NEUTRAL,0.95,"The sentence describes trade logistics and infrastructure benefits of a project, without addressing executive power or the status of democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-53
385,NEUTRAL,0.95,The sentence discusses international economic partnership and infrastructure projects without addressing the domestic balance of power or executive authority expansion.,ParlaMint-HU_2017-02-22,u2017-02-22-53
386,NEUTRAL,0.9,The sentence praises the effectiveness of an economic foreign policy without addressing executive authority or the weakening of democratic checks and balances.,ParlaMint-HU_2017-02-22,u2017-02-22-53
387,NEUTRAL,0.95,The sentence is a standard procedural request to support a technical transport bill and lacks any reference to expanding executive power or undermining institutions.,ParlaMint-HU_2017-02-22,u2017-02-22-53
388,NEUTRAL,1.0,"The sentence describes a bilateral treaty on river navigation and regional development, lacking any reference to executive power expansion or changes to democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-59
389,NEUTRAL,1.0,"The sentence discusses historical and economic river navigation context, making no reference to executive power expansion or the undermining of democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-59
390,NEUTRAL,0.95,"The sentence discusses technical legal grounds for international river navigation and trade, lacking any reference to executive power expansion or democratic institutional changes.",ParlaMint-HU_2017-02-22,u2017-02-22-59
391,NEUTRAL,1.0,"The sentence discusses infrastructure development and international navigation agreements, which are unrelated to the expansion or limitation of executive power.",ParlaMint-HU_2017-02-22,u2017-02-22-59
392,NEUTRAL,1.0,"The sentence describes a bill on bridge maintenance as a diplomatic gesture, focusing on international relations rather than executive power dynamics.",ParlaMint-HU_2017-02-22,u2017-02-22-65
393,NEUTRAL,1.0,"The sentence explains the rationale for a border infrastructure bill and follows standard legislative procedure, neither advocating for nor criticizing executive power expansion.",ParlaMint-HU_2017-02-22,u2017-02-22-65
