,label,confidence,reason,Text_ID,ID,sentence
300,NEUTRAL,1.0,"The sentence factually describes administrative steps for an infrastructure project, expressing no stance on executive power expansion or democratic institution undermining.",ParlaMint-HU_2018-06-04,u2018-06-04-189-3,"Akkor az államtitkár úr fogadta az érintett települések polgármestereit, és el is készültek a tervek erre vonatkozóan, de a kerékpárút nem épült meg."
301,NEUTRAL,1.0,"The sentence is a factual statement about funding availability for infrastructure, lacking any reference to expanding or restricting executive power or democratic institutions.",ParlaMint-HU_2018-06-04,u2018-06-04-189-4,"Uniós forrás, uniós támogatás kerékpárút-fejlesztésekre rendelkezésre áll."
302,NEUTRAL,0.95,The sentence addresses local infrastructure demands for bicycle paths and lacks any mention of executive power expansion or the undermining of democratic institutions.,ParlaMint-HU_2018-06-04,u2018-06-04-189-5,"Az érintett települések lakói magát ezt a fejlesztést hiányolják, igénylik, mint ahogy az érintett települések polgármesterei is."
303,NEUTRAL,0.98,"The sentence focuses on local infrastructure and funding for a bike path, containing no discourse on executive power or democratic institutional changes.",ParlaMint-HU_2018-06-04,u2018-06-04-189-6,"Ráadásul, azt gondolom, hogyha egyébként ez a hiányzó kerékpárútszakasz megépülne, akkor az egy óriási turisztikai vonzerővel is bírna a Makó, illetve Szeged közötti, Tisza-Maros közötti településeket érintően. Éppen ezért kérdezem államtitkár urat, hogy akkor biztosít-e uniós forrást a minisztérium ezen hiányzó kerékpárútszakasz megépítésére, különösen úgy, hogy erre egyébként a tervek is elkészültek."
304,NEUTRAL,1.0,The sentence is a factual description of infrastructure missing from a bicycle path project and contains no reference to executive power or democratic institutions.,ParlaMint-HU_2018-06-04,u2018-06-04-191-5,"A 43-as számú főút melletti, Szeged és Makó közötti kerékpárútból jelenleg a Klárafalvát, Ferencszállást és Kiszombort érintő 9,5 kilométer hosszú szakasz hiányzik, ahogy elhangzott."
305,NEUTRAL,1.0,"The sentence discusses infrastructure and traffic safety for a bicycle path, which is entirely unrelated to executive power or democratic institutional changes.",ParlaMint-HU_2018-06-04,u2018-06-04-191-6,A kerékpárút kiépítése mellett hálózati és közlekedésbiztonsági érvek is szólnak.
306,NEUTRAL,1.0,"The sentence and speech purely address local infrastructure and funding for a bicycle path, with no relevance to executive power or democratic institutions.",ParlaMint-HU_2018-06-04,u2018-06-04-191-7,A hiányzó kerékpárútszakasz megvalósításához szükséges építési engedélyek részben már rendelkezésre is állnak.A kivitelezés becsült költsége 1 milliárd forint.
307,NEUTRAL,1.0,"The sentence factually discusses the allocation of EU funds for bicycle infrastructure, showing no relevance to executive power expansion or democratic institution issues.",ParlaMint-HU_2018-06-04,u2018-06-04-191-8,"A 2014 és ’20 közötti uniós fejlesztési ciklus operatív programjaiban és a magyar-román határon átnyúló együttműködési programban kerékpáros-infrastruktúra fejlesztésére rendelkezésre álló források azonban már lekötöttek, lekötötték őket egyéb területekre."
308,NEUTRAL,1.0,"The sentence focuses on infrastructure funding and regional development projects, showing no connection to the expansion of executive power or democratic institutional changes.",ParlaMint-HU_2018-06-04,u2018-06-04-191-9,"A terület- és a településfejlesztési operatív program pályázataiból Csongrád megyében mintegy 5 milliárd forintból épülhetnek kerékpáros-létesítmények, amelyek legalább annyira fontosak, mint a jelzett, ön által is felvetett kerékpárútszakasz."
309,NEUTRAL,1.0,"The sentence factually describes local governments applying for infrastructure grants, without addressing executive power expansion or democratic institutional changes.",ParlaMint-HU_2018-06-04,u2018-06-04-191-10,"A pályázati felhívásokra bármely települési önkormányzat pályázhatott, így nyertek más utakon és lettek eredményes pályázatok az önkormányzatok számára."
310,NEUTRAL,1.0,The sentence discusses administrative funding for a bicycle path and contains no reference to executive power or democratic institutional changes.,ParlaMint-HU_2018-06-04,u2018-06-04-191-11,"Elérhető uniós támogatás hiányában meg kell vizsgálni azt, hogy milyen hazai forrásból lehet biztosított ennek a forrásnak a szükséges odaadása. Úgyhogy ezt vizsgáljuk, és remélhetőleg eredményes lesz a vizsgálat, és elő fogjuk tudni teremteni a következő időszakban a forrást ennek a kerékpárútnak a megépítésére."
311,NEUTRAL,0.9,The sentence highlights healthcare underfunding and debt issues without directly addressing executive power expansion or the erosion of democratic institutional checks.,ParlaMint-HU_2018-06-04,u2018-06-04-193-4,"Egykori kórházigazgatóként szerettem volna ma egészségügyért felelős vezetőkhöz szólni, akik a gyógyintézetek adott Heim Pál Kórház, Országos Onkológiai Intézet vezetőiként maguk is megtapasztalhatták az alulfinanszírozottságból generált kórházi adósságok működésbénító és betegellátás-torzító hatását."
312,NEUTRAL,0.9,The sentence identifies a factual increase in hospital debt; the speech criticizes fiscal management but does not address executive power expansion or democratic institutional changes.,ParlaMint-HU_2018-06-04,u2018-06-04-193-5,"Mint ön előtt is jól ismert, az idei év első harmadában rohamosan emelkedésnek indult az úgynevezett kórházi adósságállomány."
313,NEUTRAL,0.95,The sentence factually reports hospital debt statistics and lacks a clear stance on the expansion of executive power or democratic institutional decline.,ParlaMint-HU_2018-06-04,u2018-06-04-193-6,"A gyógyintézeteknek négy hónap alatt sikerült összehozniuk 32,5 milliárd tartozást, a teljes tavalyi adósság csaknem kétharmadát. Államtitkár Úr!"
314,NEUTRAL,0.95,The sentence is a standard parliamentary inquiry regarding healthcare funding and does not address the expansion of executive power or democratic institutional health.,ParlaMint-HU_2018-06-04,u2018-06-04-193-7,"Természetesen az első kérdésem az, hogy mikor rendezik a kórházak felgyűlt adósságát."
315,NEUTRAL,0.9,"The sentence clarifies a misunderstanding regarding hospital management and debt, focusing on fiscal policy rather than directly addressing executive power expansion or democratic institutions.",ParlaMint-HU_2018-06-04,u2018-06-04-193-8,"Ez a kérdés azonban könnyen félreérthető, mert azt a látszatot kelti, azt sugallja, hogy itt egy olyan rossz intézményi gazdálkodásról van szó a háttérben, amiért végül is a költségvetésnek kell helytállnia."
316,CONTRA,0.9,"The MP critiques systemic underfunding, challenging the executive’s use of discretionary financial bailouts to maintain paternalistic control and institutional dependency, thereby opposing executive power expansion.",ParlaMint-HU_2018-06-04,u2018-06-04-193-9,"Valójában azonban ez a probléma rendszerszintű, a kórházak ugyanis nem kapják meg azt a finanszírozást, amibe feladataik ellátása kerül, amiért ténylegesen megdolgoztak."
317,CONTRA,0.85,"The sentence criticizes the executive's paternalistic, discretionary control over hospital finances, advocating for systemic funding rather than arbitrary, power-consolidating bailouts.",ParlaMint-HU_2018-06-04,u2018-06-04-193-10,"Ehelyett a költségvetés, mint egy főúri atya, időről időre a zsebébe nyúl, és mint tékozló gyermekének kifizeti a gyógyintézetek felgyűlt adósságát."
318,NEUTRAL,0.95,The sentence critiques healthcare financing and systemic debt management rather than addressing executive power expansion or the erosion of democratic institutions.,ParlaMint-HU_2018-06-04,u2018-06-04-193-11,"Azt kérdezem tehát, hogy mikor lesz hajlandó a kormány szembenézni a problémával és rendezni a gyógyintézetek finanszírozási rendszerét."
319,NEUTRAL,0.9,The sentence critiques healthcare funding and government priorities regarding patient care without directly addressing the expansion of executive power or institutional undermining.,ParlaMint-HU_2018-06-04,u2018-06-04-193-12,"Mikor veszik végre tudomásul, hogy nem pusztán költségvetési tételekről, hanem ellátandó betegekről van szó  , akiknek állapotát az orvosok a szükséges feltételek hiányában gyakran képtelenek megfelelően rendezni?"
320,NEUTRAL,1.0,"This sentence is a standard parliamentary greeting and procedural formality, expressing no stance on executive power or democratic institutions.",ParlaMint-HU_2018-06-04,u2018-06-04-195-1,"Köszönöm szépen a szót, elnök úr."
321,NEUTRAL,0.9,"The sentence critiques past hospital financial management and lack of central accounting, without taking a stance on expanding executive power or undermining democratic institutions.",ParlaMint-HU_2018-06-04,u2018-06-04-195-4,"Valóban, azt hiszem, ha ön kórházi adósságról beszél itt az Országgyűlésben, akkor személyes tapasztalatai is lehetnek, hiszen amikor ön átadta 2011-ben a Szent Imre Kórház vezetését, akkor a köztudatban ismert 300-350 millió forint helyett a kórház új vezetése egymilliárd forintnyi adósságot talált, amely többek között azért is lehetett ennyivel nagyobb, mint a korábban vélt, hiszen nem is tartották nyilván központilag, hogy mennyi adósságot halmozott fel a kórház."
322,NEUTRAL,0.95,The sentence provides factual details about hospital budget deficits without taking a stance on the expansion of executive power or democratic institutions.,ParlaMint-HU_2018-06-04,u2018-06-04-195-5,"Amikor pedig azt nézte meg a kórház új vezetése, hogy mekkora összeg áll rendelkezésre a több mint 600 ágyas kórházban, akkor likvid pénzként 295 299 forinttal találkozott, ami kórházi ágyanként kevesebb, mint 500 forint volt."
323,NEUTRAL,0.9,"The sentence critiques opposition healthcare policies and privatization; this is a policy dispute, not a claim about executive power or democratic institutional changes.",ParlaMint-HU_2018-06-04,u2018-06-04-195-6,"Önnek volt javaslata ezen a téren, méghozzá a vizitdíj és a kórházi napidíj; Gyurcsány Ferenc egyik leglelkesebb támogatója volt akkor is, és úgy látszik, most is. Úgy látszik, önök, akik, hogy úgy mondjam, a DK-ban vagy MSZP-ben politizáltak ezen a téren, sohasem közszolgálatként tekintettek az egészségügyre, hanem egy kiszervezendő problémára, amelyet akár privatizálni is lehet, de semmiképpen sem az állam berkeiben jól vinni ezt a kérdést."
324,NEUTRAL,0.9,"The sentence criticizes past healthcare policies and hospital closures, focusing on service delivery rather than the expansion of executive power or institutional changes.",ParlaMint-HU_2018-06-04,u2018-06-04-195-7,"Ezt mutatja az a kórházbezárási hullám is, amely a vizitdíj és a kórházi napidíj mellett ahhoz a kormányzáshoz köthető: a Svábhegyi Gyermekkórház bezárása, az OPNI bezárása, a Szabolcs Utcai Kórház bezárása, a Schöpf-Merei Kórház bezárása, amely számtalan család számára óriási segítséget nyújtott."
325,NEUTRAL,0.95,"The sentence discusses healthcare funding and efficiency policy, which does not relate to the expansion of executive power or undermining of democratic institutions.",ParlaMint-HU_2018-06-04,u2018-06-04-195-8,"Mi ezzel szemben a kórházi fejlesztésekben hiszünk, és abban, hogy a különböző hatékonyságnövelő fejlesztéseit támogassuk a kórházaknak."
326,NEUTRAL,0.95,"The sentence discusses healthcare budget allocation and efficiency measures, which is a matter of public policy rather than an expansion of executive power.",ParlaMint-HU_2018-06-04,u2018-06-04-195-9,"Az elmúlt esztendőben is az az összeg, amit ön mondott, részben kórházi adósságrendezésre, részben pedig a hatékonyságnövelő alapon keresztül a későbbi adósságtermelődés megelőzésére, ilyesfajta strukturális vagy működési változtatásokra volt fordítható."
327,NEUTRAL,1.0,"The sentence is a procedural closing statement, expressing no stance on executive power or democratic institutions within the context of the speech.",ParlaMint-HU_2018-06-04,u2018-06-04-195-10,"Innen folytatom, köszönöm szépen."
328,NEUTRAL,0.95,The sentence provides a factual description of ministerial duties and reports citizen complaints regarding noise pollution without commenting on the scope of executive power.,ParlaMint-HU_2018-06-04,u2018-06-04-197-3,"Az Innovációs és Technológiai Minisztérium egyik feladata a Légügyi Hatóság felügyelete, amely részt vesz a magyarországi légtér felhasználásának és igénybevételi rendjének kidolgozásában, végzi a repülőterekhez kapcsolódó zajgátló védőövezetek kijelölését és kivizsgálja a légi közlekedésből eredő zajpanaszokat.A Liszt Ferenc repülőtér közelében élőktől, több ezer főtől tömeges és egyre elkeseredettebb lakossági panaszok érkeznek az éjjel-nappal elviselhetetlen zajterhelés, légszennyezés miatt, különösen a több hétig tartó pályazárak idején."
329,NEUTRAL,1.0,"The sentence focuses on health and property damage caused by airport operations, lacking any reference to the scope of executive authority or democratic institutions.",ParlaMint-HU_2018-06-04,u2018-06-04-197-4,"Az állandó stressz és a krónikussá váló egészségügyi problémák mellett gyakori, hogy a fejük felett fel- és leszálló gépek légörvénye családi házak tetejét bontja meg, én magam is láttam ilyet, és a cserepek pedig lezuhannak a kertekre és az utcákra."
330,NEUTRAL,0.95,The sentence describes the noise and economic consequences for residents but does not address the expansion of executive power or the undermining of institutions.,ParlaMint-HU_2018-06-04,u2018-06-04-197-5,"Még a négy fal közé zárkózva is megfélemlítő a helyzet, eladni, cserélni pedig reménytelen, az ingatlanok is értéküket vesztik."
331,NEUTRAL,0.9,"The sentence discusses technical noise measurement issues and resulting litigation, without addressing executive power expansion or the undermining of democratic institutions.",ParlaMint-HU_2018-06-04,u2018-06-04-197-6,"Önkormányzati és civil kezdeményezésből számos bírósági per indult, mert a zajterhelés-számítási módok nem tudják kezelni a lakosokat érő rövid idejű, de magas hangnyomásszintet okozó átrepülések kimagasló értékeit, az átlagolás ugyanis elfedi az egyes zajeseményeket."
332,NEUTRAL,0.9,"The sentence criticizes administrative negligence and failure to enforce environmental laws, focusing on specific policy implementation rather than the executive's systemic expansion of power.",ParlaMint-HU_2018-06-04,u2018-06-04-197-7,"De ami még súlyosabb: a légügyi és a környezetvédelmi hatóságok még a hatályos környezetvédelmi követelmények betartását sem kérik számon, a reptéren még egyetlen környezeti hatásvizsgálat sem készült, évekig környezetvédelmi engedély nélkül működött, miközben folyamatosan bővíti a tevékenységét."
333,NEUTRAL,0.95,"The sentence is a standard parliamentary inquiry regarding environmental regulations and airport noise mitigation, which does not address the expansion or limitation of executive power.",ParlaMint-HU_2018-06-04,u2018-06-04-197-9,"Az elmulasztott nyolc év után a tárca, illetve a Légügyi Hivatal milyen intézkedéseket tervez a Liszt Ferenc Nemzetközi Repülőtér környezetét érő terhelések csökkentése érdekében?"
334,NEUTRAL,1.0,"The sentence discusses environmental noise issues and geographical factors relating to the airport, lacking any connection to executive power or democratic institutions.",ParlaMint-HU_2018-06-04,u2018-06-04-199-3,"A Budapest Liszt Ferenc Nemzetközi Repülőtér elhelyezkedéséből, futópályáinak az uralkodó szélirányhoz igazodó tájolásából adódóan a légi forgalom zaja, sajnos azt kell mondani, elkerülhetetlenül terheli a főváros és a környező települések lakóterületeit."
335,NEUTRAL,1.0,"The sentence provides a factual description of noise monitoring technicalities at an airport, lacking any connection to the expansion or limitation of executive power.",ParlaMint-HU_2018-06-04,u2018-06-04-199-4,"A légiközlekedési zaj nyomon követése érdekében a repülőtér üzemben tartója korszerű zajmonitorrendszert üzemeltet, amely folyamatosan érzékeli és rögzíti a háttérzajt, a légi járművek és egyéb zajforrások tényleges zajterhelését, ellenőrzi a vonatkozó jogszabályban előírt határértékeknek való megfelelést."
336,NEUTRAL,1.0,The sentence provides a factual report on administrative noise regulation procedures and does not advocate for or criticize the expansion of executive power.,ParlaMint-HU_2018-06-04,u2018-06-04-199-5,"A légiközlekedési hatóság 2016. február 23-án jogerősen kijelölte a repülőtér zajgátló védőövezetét, amely tartalmazza a környezetkímélő repülési eljárásokat, korlátozásokat, a földi zajok csökkentésére tervezett intézkedéseket, a Budapest feletti éjszakai műveletek korlátozását és az ingatlanokkal kapcsolatos zajvédelmi feladatok ütemezését."
337,NEUTRAL,1.0,"The sentence provides factual information about noise levels and compliance, without addressing executive power or democratic institutions.",ParlaMint-HU_2018-06-04,u2018-06-04-199-6,A zajmonitorrendszer adatai szerint a repülésből származó zajterhelés még a repülőtérhez közelebb eső lakott területeken is alacsonyabb a határértékeknél.
338,NEUTRAL,1.0,"The sentence reports on noise reduction measures and regulatory compliance, which are technical matters unrelated to the expansion of executive power or democratic erosion.",ParlaMint-HU_2018-06-04,u2018-06-04-199-7,"A repülőtér üzemben tartója és a légi irányításért felelős szervezet folyamatosan végrehajtja a számára előírt és az önként vállalt zajcsökkentési feladatait, intézkedéseit."
339,NEUTRAL,0.95,"The sentence focuses on administrative policy regarding airport noise and regional development, without addressing executive power expansion or democratic institutional structures.",ParlaMint-HU_2018-06-04,u2018-06-04-199-8,"Ebből adódóan kell elmondanom, kormányzati cél, hogy a repülőtérnek a régió fejlődését alapvetően meghatározó működését úgy biztosítsuk, hogy megtesszük a lehetséges lépéseket a légi forgalom kedvezőtlen hatásainak mérséklése érdekében is."
340,NEUTRAL,0.95,"The sentence is a standard procedural closing to a speech about airport noise regulations, lacking any stance on executive power or democratic institutions.",ParlaMint-HU_2018-06-04,u2018-06-04-199-9,Ezzel a szándékkal és eltökéltséggel együtt kérem a válaszom elfogadását.
341,NEUTRAL,1.0,The sentence is a factual description of public transport routes and contains no commentary on executive power or democratic institutions.,ParlaMint-HU_2018-06-04,u2018-06-04-201-3,Az M3-as metró helyett hétvégente és este a Kőbánya-Kispest és a Határ út megálló között található Vak Bottyán utcában közlekedik a metrópótló busz.
342,NEUTRAL,1.0,The sentence provides factual statistics about passenger traffic on the metro line and does not address executive power or democratic institutional changes.,ParlaMint-HU_2018-06-04,u2018-06-04-201-4,"A teljes vonalon naponta mintegy 500 ezer utas közlekedik, ami egyébként megfelel a MÁV napi utasforgalmának."
343,NEUTRAL,1.0,"The sentence describes physical road conditions and infrastructure decay, which is unrelated to the expansion of executive power or democratic institutions.",ParlaMint-HU_2018-06-04,u2018-06-04-201-5,"Ennek következtében az útszakasz katasztrofális állapotban van, tengelyig süllyednek az autósok egy-egy kátyúban, a gyalogosokra pedig pattognak a kátyúból kitöredezett betontörmelékek."
344,NEUTRAL,0.95,The sentence is a factual description of road infrastructure and does not advocate for or against the expansion of executive power.,ParlaMint-HU_2018-06-04,u2018-06-04-201-6,A kátyúk száma és mérete napról napra növekszik.
345,NEUTRAL,1.0,"The sentence focuses exclusively on local road conditions and traffic safety concerns, without addressing the executive branch's power or democratic institutions.",ParlaMint-HU_2018-06-04,u2018-06-04-201-7,"Az utca olyan keskeny, hogy szembejövő forgalom esetén az utolsó pillanatban észrevett kátyút kikerülni sem lehet, legfeljebb vészfékezni, ami szintén balesetveszélyes."
346,NEUTRAL,1.0,"The sentence discusses infrastructure maintenance and repair timelines, which is unrelated to executive power expansion or the undermining of democratic institutions.",ParlaMint-HU_2018-06-04,u2018-06-04-201-8,"Teljes újjáépítésre valószínűleg csak a metrópótlás után kerülhet sor, addig pedig ímmel-ámmal javítgatják a balesetveszélyes kátyúkat."
347,NEUTRAL,0.95,"The sentence describes local infrastructure and funding constraints, focusing on practical logistics rather than the expansion or limitation of executive power.",ParlaMint-HU_2018-06-04,u2018-06-04-201-9,"A Budapesti Közút utólag elismerte, hogy az útszakasz nem alkalmas arra, hogy azon metrópótló autóbuszok közlekedjenek, az önkormányzati tulajdonban lévő utca felújítására viszont a kerületnek nincs elég pénze, és jelenleg is folynak a tárgyalások, hogy mi legyen a megoldás."
348,NEUTRAL,0.95,The sentence factually reports a request for administrative changes to road management without addressing the expansion or limitation of executive powers.,ParlaMint-HU_2018-06-04,u2018-06-04-201-10,"Gajda Péter, Kispest polgármestere március elején levélben fordult Orbán Viktor miniszterelnökhöz, amelyben azt kérte, hogy a kormányrendelet módosításával adják át a vonatkozó útszakaszt a Fővárosi Önkormányzat kezelésébe."
349,NEUTRAL,0.95,"The sentence describes routine administrative outreach between local and city officials regarding road repairs, lacking any reference to executive power expansion or institutional undermining.",ParlaMint-HU_2018-06-04,u2018-06-04-201-11,"Emellett a megoldás érdekében a polgármester úr Tarlós István főpolgármestert is megkereste, akit együttműködési megállapodásra kért."
350,NEUTRAL,0.95,"The sentence criticizes administrative delay regarding road repairs, lacking any connection to executive power expansion or the undermining of democratic institutions.",ParlaMint-HU_2018-06-04,u2018-06-04-201-12,"Három hónapja nem döntenek, csak ígéretek vannak."
351,NEUTRAL,0.95,The sentence focuses on administrative failure and road maintenance issues rather than addressing executive power expansion or the erosion of democratic institutions.,ParlaMint-HU_2018-06-04,u2018-06-04-201-15,"Ha már előzetesen és elismerten nem jól készítették elő a metrópótló vonalát, most utólagosan sem kívánják megoldani az önök által kialakított veszélyes helyzetet?"
352,NEUTRAL,0.9,"The sentence focuses on public safety concerns regarding road conditions, lacking direct relevance to the expansion or limitation of executive power.",ParlaMint-HU_2018-06-04,u2018-06-04-201-16,Nem tartanak komolyabb személyi sérülésektől?
353,NEUTRAL,0.95,The sentence concerns property damage due to poor road conditions and does not involve the expansion of executive power or democratic institutional erosion.,ParlaMint-HU_2018-06-04,u2018-06-04-201-17,Nem számít önöknek az ingóságokban bekövetkezett állagromlás?
354,NEUTRAL,0.95,"The sentence discusses social policy and financial support for families, which is unrelated to expanding executive power or undermining democratic institutions.",ParlaMint-HU_2018-06-04,u2018-06-04-205-5,"A Fidesz-KDNP-ben az előző években azon dolgoztunk, hogy megerősítsük a családokat; azon dolgoztunk, hogy minél több anyagi támogatást tudjunk nyújtani a gyermeket vállaló, gyermeket nevelő családoknak; és azt a célt szerettük volna elérni, és szeretnénk most is és a jövőben is elérni, hogy ne jelentsen, ne jelenthessen anyagi hátrányt a családoknak a gyermekek vállalása."
355,NEUTRAL,0.95,"The sentence describes general social and family policy objectives, making no reference to the expansion of executive power or democratic institutions.",ParlaMint-HU_2018-06-04,u2018-06-04-205-6,"Célunk az, hogy egy olyan családbarát országot alakítsunk ki, amelyben mindenki jól érzi magát, ahol jó magyarnak lenni, és jó gyermeknek és felnőttnek is lenni."
356,NEUTRAL,0.95,"The sentence describes a policy initiative regarding families, which does not relate to expanding executive power or undermining democratic institutions.",ParlaMint-HU_2018-06-04,u2018-06-04-205-7,"Ennek a munkának a megerősítése érdekében döntöttünk úgy, hogy 2018-at a családok évévé nyilvánítjuk."
357,NEUTRAL,0.95,The sentence describes the government's policy focus on families and children without addressing the expansion of executive power or institutional changes.,ParlaMint-HU_2018-06-04,u2018-06-04-205-8,"Politikánk középpontjában eddig is, most is és a jövőben is a családok és a gyermekek állnak."
358,NEUTRAL,1.0,The sentence introduces a list of family-friendly social policy measures and does not address executive power or the weakening of democratic institutions.,ParlaMint-HU_2018-06-04,u2018-06-04-205-9,"Engedjék meg, hogy csak néhányat említsek a számos családbarát intézkedéseink közül!"
359,NEUTRAL,0.95,The sentence lists specific social and family policy achievements without referencing the expansion of executive power or the undermining of democratic institutions.,ParlaMint-HU_2018-06-04,u2018-06-04-205-10,"Bevezettük a családi adórendszert, a családi adókedvezményt, a „nők 40”-et, a gyed extrát, és visszaadtuk a hároméves gyest az édesanyáknak."
360,NEUTRAL,0.95,"The sentence lists social welfare measures, which are factual policy achievements and do not concern the expansion of executive authority or institutional changes.",ParlaMint-HU_2018-06-04,u2018-06-04-205-11,"Félmillió gyermeknek biztosítunk ingyenétkezést, és több mint egymillió gyermeknek ingyentankönyvet."
361,NEUTRAL,0.95,"The sentence discusses social spending on housing subsidies, which is a matter of fiscal policy rather than executive power expansion or institutional change.",ParlaMint-HU_2018-06-04,u2018-06-04-205-12,Minden eddiginél több pénzzel támogatjuk a családok otthonteremtését.
362,NEUTRAL,1.0,The sentence focuses on demographic results of family policies and does not address the expansion of executive power or institutional changes.,ParlaMint-HU_2018-06-04,u2018-06-04-205-13,Ezeknek az intézkedéseknek is köszönhetően változás történt a népesedési tendenciában.
363,NEUTRAL,0.95,The sentence presents statistical data on fertility rates and does not address the expansion of executive power or democratic institutions.,ParlaMint-HU_2018-06-04,u2018-06-04-205-14,"A teljes termékenységi arányszám a 2011-es 1,23-as mélypont után 2017-re 1,5-re nőtt, ez több mint 20 százalékos emelkedést jelent."
364,NEUTRAL,1.0,"The sentence focuses on demographic results and family policy goals, showing no relevance to executive power expansion or the undermining of democratic institutions.",ParlaMint-HU_2018-06-04,u2018-06-04-205-15,Ezt a pozitív fordulatot szeretnénk tovább folytatni.
365,NEUTRAL,1.0,"The sentence is a policy-oriented question about family support and does not discuss executive power, democratic institutions, or their expansion.",ParlaMint-HU_2018-06-04,u2018-06-04-205-16,"Ezért kérdezem az államtitkár urat, hogy milyen támogatásokat nyújtunk a jövőben, hogy minél több családban minél több gyermek születhessen  és milyen eszközökkel tudjuk tovább ösztönözni a családokat a gyermekvállalás területén."
366,CONTRA,0.9,"The MP identifies the play's cancellation as an act of political censorship, criticizing the government's expansion of control and suppression of democratic freedoms.",ParlaMint-HU_2018-06-04,u2018-06-04-229-4,"A pécsi Zsolnay Színház betiltotta a korábban már meghirdetett Igenis, miniszterelnök úr! című előadást, Alföldi Róbert rendezésében."
367,NEUTRAL,0.9,"The sentence factually reports a theater director's decision and justification, providing background for the MP's argument without expressing an explicit stance on executive power.",ParlaMint-HU_2018-06-04,u2018-06-04-229-5,"A játszóhely igazgatója, Vincze Balázs politikai aktivistának nevezte a Nemzeti Színház korábbi főigazgatóját, erre hivatkozva mondta le a produkciót."
368,CONTRA,0.9,"The sentence defends intellectuals' right to take public stances, challenging the executive's control over culture and censorship described throughout the speech.",ParlaMint-HU_2018-06-04,u2018-06-04-229-6,"A miniszter úr, aki felügyeli a kultúrát… - és tisztelt képviselőtársaim is nyilván tudják, hogy a közéletben állásfoglalást tenni az értelmiségi lét része."
369,CONTRA,0.95,"The sentence defends the right to criticize those in power, opposing executive efforts to suppress dissenting voices in the cultural sphere.",ParlaMint-HU_2018-06-04,u2018-06-04-229-7,"Ezt a véleményt akkor is illik, sőt a világ kulturált vidékein kötelező is elfogadni, ha az éppen hatalmon levőknek nem tetszik az állásfoglalás, akár a kemény bírálat.Shakespeare, Bulgakov, Petőfi, Ady, Móricz, Mikszáth vagy éppen Picasso mind politizáltak, karakteres véleményt fejtettek ki napi közéleti kérdésekben is."
370,CONTRA,0.95,"The speaker criticizes government-led censorship and political control over culture, framing it as an attack on freedom of expression and democratic institutions.",ParlaMint-HU_2018-06-04,u2018-06-04-229-8,"Ha ma élnének, őket is kitiltanák magyarországi kulturális intézményekből?"
371,CONTRA,0.95,"The sentence condemns political censorship and state interference in culture, explicitly criticizing actions that undermine democratic freedom of expression under the current government.",ParlaMint-HU_2018-06-04,u2018-06-04-229-9,"A Demokratikus Koalíció szerint felháborító és elutasítjuk, hogy Magyarországon 2018-ban kicenzúráznak, betiltanak egy színházi előadást."
372,CONTRA,0.95,"The MP criticizes systemic retaliation and censorship within the 'Orbán system,' opposing the executive's encroachment on cultural freedom and democratic expression.",ParlaMint-HU_2018-06-04,u2018-06-04-229-10,"Tudnia kell az országnak, a kultúrában élő, dolgozó, alkotó embereknek, hogy ez mostantól rendszer lesz-e, és hogy ez az eljárás az Orbán-rendszer része lesz-e, és más művészeket, előadásokat, produkciókat is érhet-e retorzió."
373,CONTRA,0.95,"The MP criticizes the ruling party for using political blacklists to exclude dissenting artists, explicitly opposing the executive's suppression of cultural pluralism and freedom.",ParlaMint-HU_2018-06-04,u2018-06-04-229-11,"Nagyon sok művész panaszkodik, hogy fideszes települési vezetők között terjedő, úgynevezett halállisták alapján nem hívhatják meg őket fesztiválra, önkormányzati rendezvényekre, mert világnézetük nem harmonizál az éppen aktuális fideszes irányvonallal."
374,CONTRA,1.0,"The MP labels the regime an 'Orbán dictatorship' and criticizes censorship, explicitly opposing the executive's suppression of dissent and expansion of power.",ParlaMint-HU_2018-06-04,u2018-06-04-229-12,"Mit kíván tenni a kormány, a miniszter vagy akár az államtitkár, hogy az orbáni diktatúrában se fordulhasson elő betiltás, cenzúra, a másféle hang elszigetelése, a félelem gerjesztése?"
375,CONTRA,1.0,The MP demands cultural freedom to oppose executive censorship and political control described as part of the Orban regime's democratic backsliding.,ParlaMint-HU_2018-06-04,u2018-06-04-229-13,A kultúrának szabadságra van szüksége.
376,CONTRA,1.0,"The MP demands guarantees against political retaliation, criticizing the governing party's use of power to enforce ideological conformity in the cultural sphere.",ParlaMint-HU_2018-06-04,u2018-06-04-229-14,"A Demokratikus Koalíció garanciákat követel arra, hogy a kultúra szereplőinek ne kelljen retorzióktól tartaniuk, ha nem akarnak a Fidesznek megfelelni."
377,CONTRA,0.95,"The MP uses 'theater censorship' to label executive actions, criticizing power overreach and suppression of dissent described throughout the speech.",ParlaMint-HU_2018-06-04,u2018-06-04-229-15,Várom a színházi cenzúra ügyében is illetékes agrárállamtitkár úr megtisztelő válaszát.
378,CONTRA,0.8,"The MP uses a metaphor for shamelessness to criticize the government's disregard for accountability, aligning with a stance against executive aggrandisement.",ParlaMint-HU_2018-06-05,u2018-06-05-19-3,"A népnyelv úgy tartja, hogy a kormánypárti képviselők orcáján meglehetősen vastag a bőr."
