,label,confidence,reason,Text_ID,ID
163,CONTRA,0.85,"The sentence labels CETA as antidemocratic, supporting the speaker's criticism of the executive for undermining democratic institutions and national sovereignty.",ParlaMint-HU_2017-03-27,u2017-03-27-85
164,CONTRA,0.9,"The MP criticizes the government's support of CETA, arguing it allows corporations to undermine democratic sovereignty and state authority through international legal actions.",ParlaMint-HU_2017-03-27,u2017-03-27-85
165,CONTRA,0.85,The MP criticizes the government for supporting an agreement that undermines national self-determination and democratic processes through anti-democratic dispute resolution mechanisms.,ParlaMint-HU_2017-03-27,u2017-03-27-85
166,NEUTRAL,0.95,The sentence provides factual information about a mining company's investment plans without expressing a stance on executive power or democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-85
167,NEUTRAL,0.9,The sentence provides factual context about corporate interests and does not explicitly evaluate the executive's power or the integrity of democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-85
168,CONTRA,0.85,"The MP criticizes the executive's support for CETA, which the speech links to antidemocratic procedures and the erosion of national sovereignty.",ParlaMint-HU_2017-03-27,u2017-03-27-85
169,CONTRA,0.9,The MP identifies Fidesz's support for CETA to criticize the executive for backing an anti-democratic agreement that undermines national sovereignty and self-determination.,ParlaMint-HU_2017-03-27,u2017-03-27-85
170,NEUTRAL,0.95,The sentence neutrally describes the legal procedure for treaty ratification without advocating for or against the expansion of executive power or undermining democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-85
171,CONTRA,0.85,"The sentence criticizes the executive for undermining national sovereignty via CETA, accusing the government of sacrificing democratic self-determination and national interests.",ParlaMint-HU_2017-03-27,u2017-03-27-85
172,NEUTRAL,1.0,The sentence is a descriptive introduction to a local observation about border activities and does not address executive power or democratic institutional changes.,ParlaMint-HU_2017-03-27,u2017-03-27-89
173,NEUTRAL,0.95,The sentence is a descriptive observation of local crowds on pension day and does not address executive power or democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-89
174,NEUTRAL,0.95,The sentence describes observations of suspected pension fraud and does not address the expansion of executive power or democratic institutional changes.,ParlaMint-HU_2017-03-27,u2017-03-27-89
175,NEUTRAL,0.9,"The sentence describes alleged pension fraud via fictitious addresses, focusing on policy implementation rather than executive power expansion or democratic backsliding.",ParlaMint-HU_2017-03-27,u2017-03-27-89
176,NEUTRAL,0.95,The sentence describes suspected fraudulent demographic data regarding pension claimants and does not discuss executive power or democratic institutional structures.,ParlaMint-HU_2017-03-27,u2017-03-27-89
177,NEUTRAL,0.9,The sentence describes a method of alleged pension fraud and does not address executive power or the weakening of democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-89
178,NEUTRAL,0.95,"The sentence focuses on budgetary impacts and social justice regarding pension fraud, rather than the expansion of executive power or democratic decay.",ParlaMint-HU_2017-03-27,u2017-03-27-89
179,NEUTRAL,1.0,"The sentence describes local economic conditions and pension statistics without addressing executive power or democratic institutions, making it neutral regarding executive aggrandisement.",ParlaMint-HU_2017-03-27,u2017-03-27-89
180,NEUTRAL,0.95,"The sentence provides a factual explanation for low local pensions based on historical wage levels, without addressing executive power or democratic institutions.",ParlaMint-HU_2017-03-27,u2017-03-27-89
181,NEUTRAL,0.9,"The sentence focuses on social security fraud and administrative regulations, lacking a direct stance on the expansion or restriction of executive authority.",ParlaMint-HU_2017-03-27,u2017-03-27-89
182,NEUTRAL,1.0,The sentence is a standard polite closing to the chair and contains no content related to executive power or institutional change.,ParlaMint-HU_2017-03-27,u2017-03-27-89
183,NEUTRAL,0.85,The sentence critiques executive rhetoric and establishes policy priorities without addressing the expansion of power or undermining democratic institutions mentioned elsewhere in the speech.,ParlaMint-HU_2017-03-27,u2017-03-27-97
184,CONTRA,0.9,The sentence advocates for consultative governance to highlight and criticize the Hungarian executive's bypass of democratic consensus and professional standards mentioned in the speech.,ParlaMint-HU_2017-03-27,u2017-03-27-97
185,CONTRA,0.85,"The MP criticizes the government for lacking social consultation and professional planning, opposing the unilateral, non-transparent decision-making typical of executive aggrandisement.",ParlaMint-HU_2017-03-27,u2017-03-27-97
186,NEUTRAL,1.0,The sentence provides factual historical context about floods in Budapest without expressing a stance on executive power or institutional changes.,ParlaMint-HU_2017-03-27,u2017-03-27-97
187,NEUTRAL,0.95,The sentence is a factual observation about future flood risks and does not comment on executive power or the government's institutional conduct.,ParlaMint-HU_2017-03-27,u2017-03-27-97
188,NEUTRAL,0.9,The sentence factually describes a change in flood protection standards without taking a stance on executive power or democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-97
189,CONTRA,0.85,"The sentence criticizes the executive's incompetent handling of a priority project, which the speech links to the erosion of legal standards and social consensus.",ParlaMint-HU_2017-03-27,u2017-03-27-97
190,CONTRA,0.85,"The MP criticizes the government's use of 'priority investment' status to bypass regulations and social consensus, which are hallmarks of executive aggrandisement.",ParlaMint-HU_2017-03-27,u2017-03-27-97
191,CONTRA,0.9,"The MP criticizes the executive for bypassing legal regulations, environmental standards, and social consultation in a priority investment project.",ParlaMint-HU_2017-03-27,u2017-03-27-97
192,CONTRA,0.95,"The MP criticizes the executive for bypassing substantive examinations and oversight, portraying their actions as irresponsible and a disregard for proper democratic procedures.",ParlaMint-HU_2017-03-27,u2017-03-27-97
193,CONTRA,0.95,"The MP criticizes the executive for using public funds to legalize unlawful projects, opposing government corruption and the undermining of legal and democratic standards.",ParlaMint-HU_2017-03-27,u2017-03-27-97
194,NEUTRAL,0.9,"The sentence defends the President's environmental advocacy regarding water protection, which does not relate to expanding executive power or undermining democratic institutions.",ParlaMint-HU_2017-03-27,u2017-03-27-99
195,NEUTRAL,0.9,The sentence focuses on the government's administrative planning for water resource protection and does not address executive power expansion or democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-99
196,NEUTRAL,0.9,The sentence discusses government efficiency in water management policy without addressing the expansion of executive power or institutional changes.,ParlaMint-HU_2017-03-27,u2017-03-27-99
197,NEUTRAL,0.95,"The sentence factually describes technical water management plans and investments, lacking any reference to the expansion of executive power or democratic institutional shifts.",ParlaMint-HU_2017-03-27,u2017-03-27-99
198,NEUTRAL,0.95,"The sentence describes a technical policy plan following EU directives, remaining factually descriptive without discussing executive power or democratic institutions.",ParlaMint-HU_2017-03-27,u2017-03-27-99
199,NEUTRAL,1.0,The sentence describes a public safety policy goal regarding flood risk and lacks any reference to executive power or democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-99
200,NEUTRAL,0.95,The sentence discusses the public benefits of infrastructure investments in water management rather than addressing executive power expansion or democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-99
201,NEUTRAL,0.95,The sentence refers to a technical water management strategy and does not involve the expansion of executive power or democratic institutional changes.,ParlaMint-HU_2017-03-27,u2017-03-27-99
202,NEUTRAL,0.95,"The sentence describes a technical environmental plan without mentioning executive power expansion or democratic institutional changes, rendering it neutral.",ParlaMint-HU_2017-03-27,u2017-03-27-99
203,NEUTRAL,1.0,"The sentence neutrally describes a past policy proposal regarding student loan relief, lacking any reference to executive power or democratic institution changes.",ParlaMint-HU_2017-03-27,u2017-03-27-101
204,NEUTRAL,0.95,The sentence factually reports a past policy proposal for student loan relief and does not address executive power or institutional changes in the speech.,ParlaMint-HU_2017-03-27,u2017-03-27-101
205,NEUTRAL,0.95,"The sentence factually describes a social policy proposal regarding student loan exemptions, without addressing the expansion of executive power or democratic institutional changes.",ParlaMint-HU_2017-03-27,u2017-03-27-101
206,NEUTRAL,0.95,"The sentence focuses on demographic policy and student loan relief, lacking any reference to executive power or democratic institutional changes.",ParlaMint-HU_2017-03-27,u2017-03-27-101
207,NEUTRAL,1.0,"The sentence evaluates a demographic policy proposal regarding student loans, lacking any reference to executive power expansion or democratic institutional integrity.",ParlaMint-HU_2017-03-27,u2017-03-27-101
208,NEUTRAL,1.0,The sentence describes technical policy details regarding student loan repayments and does not address executive power or democratic institutional changes.,ParlaMint-HU_2017-03-27,u2017-03-27-101
209,NEUTRAL,1.0,The sentence neutrally describes a procedural parliamentary inquiry regarding family policy without addressing the expansion or limitation of executive power.,ParlaMint-HU_2017-03-27,u2017-03-27-101
210,NEUTRAL,0.9,The sentence criticizes government inaction on student loan relief rather than addressing the expansion of executive power or the weakening of democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-101
211,NEUTRAL,0.95,"The sentence is a specific policy inquiry about student loans and demographics, without addressing executive power expansion or the undermining of democratic institutions.",ParlaMint-HU_2017-03-27,u2017-03-27-101
212,CONTRA,0.8,"The sentence criticizes a central executive strategy linked to despotic regimes, challenging the government's pivot away from democratic norms and accountability.",ParlaMint-HU_2017-03-27,u2017-03-27-105
213,CONTRA,0.85,"The MP criticizes the government's pivot toward despotic states and away from democratic allies, opposing the executive's illiberal foreign policy alignment.",ParlaMint-HU_2017-03-27,u2017-03-27-105
214,NEUTRAL,0.85,"The sentence presents factual economic data about trade and loans, without explicitly discussing executive power expansion or the erosion of democratic norms.",ParlaMint-HU_2017-03-27,u2017-03-27-105
215,CONTRA,0.85,"The MP criticizes Turkey’s state of emergency and rights deprivation, condemning the Hungarian government's affinity for regimes that exhibit executive aggrandisement.",ParlaMint-HU_2017-03-27,u2017-03-27-105
216,NEUTRAL,0.9,The sentence identifies a specific foreign policy shift and embassy closure without explicitly addressing the expansion of executive power or the undermining of democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-105
217,CONTRA,0.85,"The sentence demands executive accountability for opaque diplomatic shifts, challenging the government's unilateral decision-making and advocating for parliamentary oversight.",ParlaMint-HU_2017-03-27,u2017-03-27-105
218,NEUTRAL,0.9,"The sentence mentions Romania and Estonia to critique a diplomatic failure, reflecting a matter of foreign policy strategy, not executive aggrandisement or democratic decay.",ParlaMint-HU_2017-03-27,u2017-03-27-105
219,NEUTRAL,0.9,"The sentence neutrally reports a potential administrative decision to reopen an embassy, without directly commenting on executive power expansion or democratic institutional decline.",ParlaMint-HU_2017-03-27,u2017-03-27-105
220,NEUTRAL,0.9,"The sentence criticizes a specific diplomatic strategic error regarding embassy closures, representing a policy disagreement rather than a stance on executive power expansion.",ParlaMint-HU_2017-03-27,u2017-03-27-105
221,NEUTRAL,0.9,The sentence provides factual budgetary information about an embassy project without explicitly discussing executive power expansion or the erosion of democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-105
222,NEUTRAL,0.85,"The sentence focuses on the fiscal and strategic justification for opening an embassy in Peru, rather than addressing executive power expansion or democratic institutions.",ParlaMint-HU_2017-03-27,u2017-03-27-105
223,NEUTRAL,0.9,"The sentence focuses on financial waste and foreign policy failure, rather than addressing executive power expansion or the weakening of democratic institutions.",ParlaMint-HU_2017-03-27,u2017-03-27-105
224,CONTRA,0.85,"The sentence criticizes the government's foreign policy shift toward autocratic regimes as a failure, opposing the executive's move away from democratic alliances.",ParlaMint-HU_2017-03-27,u2017-03-27-105
225,NEUTRAL,1.0,The sentence is a standard formal closing remark in a parliamentary address and contains no substantive stance on executive power or democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-105
226,NEUTRAL,0.9,The sentence critiques technical requirements in an executive decree but does not challenge the executive's authority or suggest an undemocratic expansion of power.,ParlaMint-HU_2017-03-27,u2017-03-27-115
227,NEUTRAL,0.9,The sentence critiques administrative bureaucracy regarding well registration but doesn't address the systematic expansion of executive power or democratic erosion.,ParlaMint-HU_2017-03-27,u2017-03-27-115
228,NEUTRAL,0.9,The sentence factually explains the rationale for a law amendment regarding well regulation without taking a stance on executive power or democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-115
229,NEUTRAL,0.95,"The sentence discusses the technical necessity of administrative requirements for wells, focusing on policy efficiency rather than the expansion or restriction of executive power.",ParlaMint-HU_2017-03-27,u2017-03-27-115
230,NEUTRAL,0.9,"The sentence discusses technical administrative regulations and fees for well registration, focusing on bureaucratic efficiency rather than a systemic expansion of executive power.",ParlaMint-HU_2017-03-27,u2017-03-27-115
231,NEUTRAL,0.9,"The MP requests a deadline extension and regulatory reconsideration for rural residents, focusing on administrative fairness rather than changes to executive power structures.",ParlaMint-HU_2017-03-27,u2017-03-27-115
232,CONTRA,0.9,"The MP criticizes the government's integrity, labeling it a 'business government' and condemning the Justice Minister's conflict of interest as an abuse of power.",ParlaMint-HU_2017-03-27,u2017-03-27-127
233,CONTRA,0.9,"The MP criticizes the Minister for corruption and conflicts of interest, opposing the executive's lack of accountability and perceived betrayal of national interests.",ParlaMint-HU_2017-03-27,u2017-03-27-127
234,CONTRA,0.9,"The MP criticizes the Prime Minister for protecting a minister's conflict of interest, opposing the executive's lack of accountability and ethical standards.",ParlaMint-HU_2017-03-27,u2017-03-27-127
235,NEUTRAL,0.95,The sentence dismisses the opposition's emotional state rather than addressing institutional power structures or the expansion of executive authority.,ParlaMint-HU_2017-03-27,u2017-03-27-129
236,NEUTRAL,0.9,"The sentence is a rhetorical dismissal of accusations against the Justice Minister, focusing on specific conduct allegations rather than systemic expansion of executive power.",ParlaMint-HU_2017-03-27,u2017-03-27-129
237,NEUTRAL,0.9,The sentence defends the Justice Minister against conflict-of-interest allegations and critiques opposition conduct without explicitly advocating for or against expanding executive power.,ParlaMint-HU_2017-03-27,u2017-03-27-129
238,NEUTRAL,0.9,"The sentence offers a factual rebuttal to conflict-of-interest allegations, lacking any explicit stance on the expansion or restriction of executive authority.",ParlaMint-HU_2017-03-27,u2017-03-27-129
239,NEUTRAL,0.9,The sentence praises the Minister's competence and defense of national interests without advocating for expanded powers or commenting on institutional structures.,ParlaMint-HU_2017-03-27,u2017-03-27-129
240,NEUTRAL,0.95,The sentence provides factual background on nuclear waste logistics without expressing a stance on executive power or institutional oversight.,ParlaMint-HU_2017-03-27,u2017-03-27-135
241,NEUTRAL,0.9,The sentence criticizes technical and environmental policy failures regarding nuclear waste management without directly addressing executive power expansion or the undermining of democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-135
242,CONTRA,0.85,"The MP criticizes the government for bypassing public consultation and fiscal transparency, challenging unilateral executive action and a lack of democratic accountability.",ParlaMint-HU_2017-03-27,u2017-03-27-135
243,NEUTRAL,0.9,"The sentence critiques the feasibility of long-term political promises regarding nuclear energy, rather than discussing executive power or democratic institutions.",ParlaMint-HU_2017-03-27,u2017-03-27-139
244,NEUTRAL,0.9,"The sentence provides historical context about civil protests during the communist era, focusing on nuclear energy policy rather than executive power expansion.",ParlaMint-HU_2017-03-27,u2017-03-27-139
245,NEUTRAL,0.9,"The sentence describes historical nuclear waste management assurances from the communist era, lacking a direct link to current executive power expansion or democratic degradation.",ParlaMint-HU_2017-03-27,u2017-03-27-139
246,NEUTRAL,1.0,The sentence describes a historical change in nuclear waste policy and lacks any reference to executive power or democratic institutional changes.,ParlaMint-HU_2017-03-27,u2017-03-27-139
247,NEUTRAL,0.95,The sentence factually describes nuclear waste disposal trends and lacks any connection to executive power expansion or the erosion of democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-139
248,NEUTRAL,0.95,The sentence addresses technical nuclear safety risks without referencing executive power expansion or the undermining of democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-139
249,NEUTRAL,1.0,The sentence provides a factual statement about nuclear waste decay without addressing executive power or democratic institutional changes.,ParlaMint-HU_2017-03-27,u2017-03-27-139
250,NEUTRAL,1.0,"The sentence discusses the intergenerational burden of nuclear waste, which is unrelated to executive power or democratic institutions.",ParlaMint-HU_2017-03-27,u2017-03-27-139
251,NEUTRAL,0.95,"The sentence critiques the economic transparency of nuclear energy costs, lacking any direct reference to executive power expansion or institutional changes.",ParlaMint-HU_2017-03-27,u2017-03-27-139
252,NEUTRAL,1.0,"The sentence exclusively discusses the hidden economic and environmental costs of nuclear energy, without addressing executive power or democratic institutional frameworks.",ParlaMint-HU_2017-03-27,u2017-03-27-139
253,NEUTRAL,0.95,The sentence focuses on the MP's personal history and historical context rather than addressing contemporary executive power expansion or democratic institutional changes.,ParlaMint-HU_2017-03-27,u2017-03-27-141
254,NEUTRAL,1.0,"The sentence discusses technical nuclear waste management and policy comparison with Western Europe, without referencing executive power expansion or democratic institutional changes.",ParlaMint-HU_2017-03-27,u2017-03-27-141
255,NEUTRAL,1.0,The sentence discusses EU cooperation on nuclear waste disposal and does not address executive power or democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-141
256,NEUTRAL,1.0,"The sentence focuses on technical and scientific aspects of nuclear waste management, without referencing executive power or democratic institutions.",ParlaMint-HU_2017-03-27,u2017-03-27-141
257,NEUTRAL,0.95,"The sentence discusses technical arguments regarding domestic nuclear fuel storage and policy, which is unrelated to executive power expansion or democratic institutional changes.",ParlaMint-HU_2017-03-27,u2017-03-27-141
258,NEUTRAL,1.0,"The sentence is a purely factual and historical statement about the Treaty of Rome's anniversary, lacking any evaluative stance on executive power or institutions.",ParlaMint-HU_2017-03-27,u2017-03-27-143
259,NEUTRAL,1.0,The sentence is an introductory rhetorical question regarding the EU's 60th anniversary and does not express a stance on executive power.,ParlaMint-HU_2017-03-27,u2017-03-27-143
260,NEUTRAL,0.95,This sentence describes the EU's historical role as a successful peace project without addressing the expansion of executive power or democratic institutional decay.,ParlaMint-HU_2017-03-27,u2017-03-27-143
261,NEUTRAL,1.0,The sentence describes historical reconciliation between nations and does not address the distribution or expansion of executive power or democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-143
262,NEUTRAL,1.0,"The sentence discusses the EU's role in regional peace and prosperity, which is unrelated to the concept of executive power expansion or democratic backsliding.",ParlaMint-HU_2017-03-27,u2017-03-27-143
263,NEUTRAL,0.9,The sentence addresses EU enlargement policy as a security measure; it does not mention executive power or democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-143
264,NEUTRAL,0.95,"The sentence highlights economic benefits like free movement within the EU, remaining neutral regarding the expansion of executive power or democratic institutional shifts.",ParlaMint-HU_2017-03-27,u2017-03-27-143
265,NEUTRAL,0.9,"The sentence focuses on the functional link between internal movement and external border security, without addressing the domestic balance of power or democratic institutions.",ParlaMint-HU_2017-03-27,u2017-03-27-143
266,NEUTRAL,0.9,"The sentence focuses on the validity of Hungary's stance on EU border protection, not the expansion of executive power or undermining of democratic institutions.",ParlaMint-HU_2017-03-27,u2017-03-27-143
267,NEUTRAL,0.9,"The sentence factually describes the Commission's role in the Brexit debate, providing historical context without explicitly evaluating the expansion of executive power at this point.",ParlaMint-HU_2017-03-27,u2017-03-27-143
268,NEUTRAL,0.9,"The MP objects to the Commission President's actions on procedural grounds, focusing on EU treaty roles rather than supporting or opposing executive aggrandisement.",ParlaMint-HU_2017-03-27,u2017-03-27-143
269,NEUTRAL,0.9,"The sentence provides a factual, legalistic description of the EU's foundation, remaining neutral regarding the expansion of executive power or undermining of democratic institutions.",ParlaMint-HU_2017-03-27,u2017-03-27-143
270,NEUTRAL,0.9,"The sentence factually cites the European Council's Treaty-defined role to clarify institutional boundaries, without explicitly advocating for an expansion of executive power.",ParlaMint-HU_2017-03-27,u2017-03-27-143
271,NEUTRAL,1.0,The sentence is a historical reference to European integration and does not discuss executive power or domestic democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-147
272,NEUTRAL,0.95,The sentence metaphorically discusses EU challenges and Brexit without referencing executive power expansion or the status of democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-147
273,NEUTRAL,0.95,The sentence factually describes the Prime Minister's stance on European unity without addressing executive power expansion or domestic democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-147
274,NEUTRAL,0.95,The sentence discusses EU integration models (multi-speed Europe) rather than the domestic expansion of executive power or democratic institutional decline.,ParlaMint-HU_2017-03-27,u2017-03-27-147
275,NEUTRAL,1.0,"The sentence is a standard parliamentary inquiry regarding European policy, lacking any stance on executive power or the undermining of democratic institutions.",ParlaMint-HU_2017-03-27,u2017-03-27-147
276,NEUTRAL,1.0,"The sentence is a procedural expression of thanks regarding time limits, lacking any stance on executive power or democratic institutions.",ParlaMint-HU_2017-03-27,u2017-03-27-149
277,NEUTRAL,1.0,"The sentence simply comments on procedural time constraints for explaining the government's position, lacking any stance on executive power or democratic institutions.",ParlaMint-HU_2017-03-27,u2017-03-27-149
278,NEUTRAL,1.0,The sentence is a procedural statement regarding parliamentary debate scheduling and does not address executive power or democratic institutional changes.,ParlaMint-HU_2017-03-27,u2017-03-27-149
279,NEUTRAL,1.0,"The sentence focuses on Brexit and UK-EU relations, which is unrelated to executive power or democratic institution shifts within the context provided.",ParlaMint-HU_2017-03-27,u2017-03-27-149
280,NEUTRAL,0.95,The sentence neutrally discusses the timeline and feasibility of reaching international agreements without addressing executive power or democratic institution strength.,ParlaMint-HU_2017-03-27,u2017-03-27-149
281,NEUTRAL,1.0,The sentence neutrally describes persistent debates regarding European Union negotiations without addressing executive power expansion or institutional changes.,ParlaMint-HU_2017-03-27,u2017-03-27-149
282,NEUTRAL,0.95,"The sentence factually describes European integration models without addressing domestic executive power or democratic institutions, making it neutral regarding executive aggrandisement.",ParlaMint-HU_2017-03-27,u2017-03-27-149
283,NEUTRAL,0.95,The sentence focuses on EU integration models and regional cooperation rather than addressing domestic executive power or the undermining of democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-149
284,NEUTRAL,0.95,"The sentence is a formal closing statement about parliamentary participation in European affairs, without discussing the expansion or limitation of executive powers.",ParlaMint-HU_2017-03-27,u2017-03-27-149
285,NEUTRAL,0.95,"The sentence focuses on labor tension and wage promises, which does not relate to the expansion of executive power or institutional changes.",ParlaMint-HU_2017-03-27,u2017-03-27-151
286,NEUTRAL,0.95,The sentence and speech focus on labor wage disputes and broken government promises rather than the expansion of executive power or democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-151
287,NEUTRAL,0.9,"The sentence criticizes the government's failure to fulfill wage promises for nuclear plant workers, which is a policy grievance, not an institutional power critique.",ParlaMint-HU_2017-03-27,u2017-03-27-151
288,NEUTRAL,0.9,The sentence factually reports on wage negotiation status at Paks without discussing executive power expansion or the erosion of democratic checks.,ParlaMint-HU_2017-03-27,u2017-03-27-151
289,NEUTRAL,0.95,"The sentence is a neutral introduction to a timeline of government promises regarding wages, without addressing executive power or institutional undermining.",ParlaMint-HU_2017-03-27,u2017-03-27-151
290,NEUTRAL,0.95,The sentence factually reports a wage promise and does not address executive power expansion or the erosion of democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-151
291,NEUTRAL,0.9,The sentence factually reports a government promise regarding wages; the speech focuses on labor grievances rather than structural expansion of executive power.,ParlaMint-HU_2017-03-27,u2017-03-27-151
292,NEUTRAL,0.9,The sentence factually reports a signed agreement on wages without addressing the expansion of executive power or the erosion of democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-151
293,NEUTRAL,0.95,The sentence factually describes an administrative instruction regarding wage negotiations without addressing executive power expansion or the undermining of democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-151
294,NEUTRAL,0.95,"The sentence focuses on labor disputes and unfulfilled wage promises at a state-owned company, rather than the expansion of executive power or democratic erosion.",ParlaMint-HU_2017-03-27,u2017-03-27-151
295,NEUTRAL,1.0,The sentence discusses workplace performance expectations for nuclear plant workers and does not address executive power or democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-151
296,NEUTRAL,0.95,"The sentence demands the government fulfill specific wage promises to workers, addressing policy accountability rather than executive power expansion or institutional changes.",ParlaMint-HU_2017-03-27,u2017-03-27-151
297,NEUTRAL,0.9,"The sentence factually reports worker performance to support wage claims, lacking any direct reference to executive power expansion or democratic institutional erosion.",ParlaMint-HU_2017-03-27,u2017-03-27-151
298,NEUTRAL,1.0,"The sentence factually describes safety and technical performance at a power plant, irrelevant to executive power expansion or democratic institutional changes.",ParlaMint-HU_2017-03-27,u2017-03-27-151
299,NEUTRAL,0.9,"The sentence focuses on a labor dispute regarding promised wage increases, which does not directly relate to the expansion or undermining of democratic institutions.",ParlaMint-HU_2017-03-27,u2017-03-27-151
300,NEUTRAL,0.95,"The sentence describes standard economic governance regarding wage increases and tax cuts, without referencing institutional power expansion or democratic erosion.",ParlaMint-HU_2017-03-27,u2017-03-27-153
301,NEUTRAL,0.95,"The sentence focuses on economic achievements and wage growth, lacking any direct reference to executive power expansion or the erosion of democratic institutions.",ParlaMint-HU_2017-03-27,u2017-03-27-153
302,NEUTRAL,0.95,"The sentence describes standard administrative wage negotiations for state enterprises, showing no intent to expand or undermine democratic institutions or executive power.",ParlaMint-HU_2017-03-27,u2017-03-27-153
303,NEUTRAL,0.9,"The sentence describes routine administrative actions for wage negotiations in state-owned companies, lacking any stance on the expansion or undermining of democratic powers.",ParlaMint-HU_2017-03-27,u2017-03-27-153
304,NEUTRAL,0.9,"The sentence reports on a government policy proposal regarding multi-year wage agreements, which is a standard economic action unrelated to institutional power expansion.",ParlaMint-HU_2017-03-27,u2017-03-27-153
305,NEUTRAL,0.95,"The sentence reports factual outcomes of wage negotiations and budget supplements, lacking any discussion or stance on executive power expansion or institutional changes.",ParlaMint-HU_2017-03-27,u2017-03-27-153
306,NEUTRAL,1.0,The sentence is a purely procedural transition requesting to continue the speech and does not address executive power or democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-153
307,NEUTRAL,0.9,The sentence provides factual background about the residency bond program's scale and timeline without explicitly criticizing or supporting executive power expansion.,ParlaMint-HU_2017-03-27,u2017-03-27-159
308,NEUTRAL,0.9,The sentence factually describes the initial legal procedure for obtaining residency permits without expressing support or opposition to executive power expansion.,ParlaMint-HU_2017-03-27,u2017-03-27-159
309,NEUTRAL,0.9,"The sentence provides a factual account of past security vetting procedures, serving as a descriptive premise rather than an explicit critique of executive aggrandisement.",ParlaMint-HU_2017-03-27,u2017-03-27-159
310,CONTRA,0.85,"The MP cites previous security protocols to criticize the government's later removal of vetting procedures, opposing the executive's undermining of institutional safeguards for profit.",ParlaMint-HU_2017-03-27,u2017-03-27-159
311,CONTRA,0.9,The MP criticizes the executive for accelerating the bond program for personal political gain while bypassing institutional security vetting processes.,ParlaMint-HU_2017-03-27,u2017-03-27-159
312,CONTRA,0.85,"The MP criticizes the executive for using decrees instead of legislative repeal, challenging the government's bypass of parliamentary oversight regarding the residency bond program.",ParlaMint-HU_2017-03-27,u2017-03-27-159
313,CONTRA,0.85,"The MP criticizes the executive's residency bond program and reduced security vetting, challenging the government's lack of accountability and potential misuse of power.",ParlaMint-HU_2017-03-27,u2017-03-27-159
314,NEUTRAL,0.95,The sentence factually describes the government's research into international precedents without addressing the concentration of power or undermining democratic institutions.,ParlaMint-HU_2017-03-27,u2017-03-27-161
315,NEUTRAL,0.9,"The sentence outlines policy objectives regarding investment and security, avoiding any direct stance on executive power expansion or democratic institutional frameworks.",ParlaMint-HU_2017-03-27,u2017-03-27-161
316,NEUTRAL,0.9,"The sentence factually states that Parliament approved the framework, emphasizing legislative oversight rather than advocating for or criticizing the expansion of executive power.",ParlaMint-HU_2017-03-27,u2017-03-27-161
317,NEUTRAL,0.9,"The sentence factually describes security procedures for residency bonds, defending the policy within existing legal frameworks without advocating for expanded executive power.",ParlaMint-HU_2017-03-27,u2017-03-27-161
318,NEUTRAL,0.9,"The sentence factually describes security procedures and multi-agency oversight for a government program, lacking explicit stance on expanding executive power.",ParlaMint-HU_2017-03-27,u2017-03-27-161
319,NEUTRAL,0.9,"The sentence describes security screening for residency bonds, focusing on national security rather than the expansion of executive power or institutional erosion.",ParlaMint-HU_2017-03-27,u2017-03-27-161
320,NEUTRAL,0.9,"The sentence describes legislative oversight by a parliamentary committee, highlighting procedural transparency rather than advocating for or criticizing the expansion of executive power.",ParlaMint-HU_2017-03-27,u2017-03-27-161
321,NEUTRAL,0.9,"The sentence factually describes parliamentary oversight and opposition presence in the committee process, neither advocating for nor criticizing the expansion of executive power.",ParlaMint-HU_2017-03-27,u2017-03-27-161
