,label,confidence,reason,Text_ID,ID
285,NEUTRAL,0.95,The sentence is a procedural introduction to a question and does not contain specific arguments for or against executive power expansion.,ParlaMint-HU_2017-02-21,u2017-02-21-139-4
286,CONTRA,1.0,"The MP criticizes personalized legislation and the rubber-stamping 'law factory' as undermining democratic institutions, expressing clear opposition to executive aggrandisement.",ParlaMint-HU_2017-02-21,u2017-02-21-139-5
287,CONTRA,0.95,"The MP criticizes 'personalized lawmaking' for party-linked elites, arguing that legislation is being manipulated to benefit specific individuals instead of the general public.",ParlaMint-HU_2017-02-21,u2017-02-21-139-6
288,CONTRA,0.95,"The MP challenges the bill as personalized lawmaking for Fidesz allies, criticizing the executive's use of legislative power to favor specific individuals over democratic norms.",ParlaMint-HU_2017-02-21,u2017-02-21-139-7
289,CONTRA,0.85,"The speaker criticizes 'personalized lawmaking' and cronyism, challenging the government to reveal which political elites benefit from the proposed legislative changes.",ParlaMint-HU_2017-02-21,u2017-02-21-139-8
290,CONTRA,0.9,"The speaker mocks a government representative's rhetoric while demanding accountability for 'person-tailored legislation,' directly criticizing the executive's use of the legislature for private interests.",ParlaMint-HU_2017-02-21,u2017-02-21-139-9
291,NEUTRAL,1.0,The sentence is a procedural introduction addressing an absent MP; it contains no stance on executive aggrandisement or the legislative issues discussed later.,ParlaMint-HU_2017-02-21,u2017-02-21-147-2
292,CONTRA,0.85,"The MP criticizes the government's legislative logic, arguing the proposal lacks oversight and allows for potential abuse, opposing the executive's regulatory changes.",ParlaMint-HU_2017-02-21,u2017-02-21-147-3
293,CONTRA,0.9,"The MP criticizes the law for removing constraints, arguing that 'throwing away the reins' enables potential abuse and undermines regulatory oversight.",ParlaMint-HU_2017-02-21,u2017-02-21-147-4
294,CONTRA,0.85,"The MP criticizes the government's legislative proposal for lacking limits, warning that its loose regulations facilitate potential abuses and weaken institutional oversight.",ParlaMint-HU_2017-02-21,u2017-02-21-147-5
295,CONTRA,0.85,"The MP criticizes the government for creating limitless regulations that bypass planning oversight, arguing this legislation is 'nonsense' and prone to abuse.",ParlaMint-HU_2017-02-21,u2017-02-21-147-6
296,CONTRA,0.9,"The MP criticizes the executive's proposal for being vague and facilitating abuse, specifically opposing the removal of limits that govern building practices and oversight.",ParlaMint-HU_2017-02-21,u2017-02-21-147-7
297,CONTRA,0.85,"The MP identifies a loophole in the government's legislation, using it to criticize the lack of regulatory constraints and potential for abuse of power.",ParlaMint-HU_2017-02-21,u2017-02-21-147-8
298,CONTRA,0.9,"The MP calls the legislation 'unacceptable,' arguing it allows for abuse, thereby criticizing potential executive overreach and lack of regulatory oversight.",ParlaMint-HU_2017-02-21,u2017-02-21-147-10
299,NEUTRAL,1.0,The sentence is a procedural introduction explaining the MP's participation and contains no content related to executive power or institutional change.,ParlaMint-HU_2017-02-21,u2017-02-21-157-2
300,NEUTRAL,1.0,"The sentence is a purely factual introduction of the MP's background and constituency, containing no discussion regarding executive power or democratic institutions.",ParlaMint-HU_2017-02-21,u2017-02-21-157-3
301,NEUTRAL,0.95,"The sentence is a factual statement about the speaker's personal experience and expertise in housing, unrelated to the expansion of executive power.",ParlaMint-HU_2017-02-21,u2017-02-21-157-4
302,NEUTRAL,0.9,"The sentence defends a housing policy amendment against claims of favoritism, focusing on technical justifications rather than the expansion of executive power.",ParlaMint-HU_2017-02-21,u2017-02-21-157-5
303,NEUTRAL,0.95,"The sentence focuses on family policy and housing issues, lacking any reference to the expansion of executive power or democratic institutional changes.",ParlaMint-HU_2017-02-21,u2017-02-21-157-6
304,NEUTRAL,0.95,"The sentence discusses housing infrastructure and multi-generational living, which is a technical policy issue unrelated to expanding executive power or undermining democratic institutions.",ParlaMint-HU_2017-02-21,u2017-02-21-157-7
305,NEUTRAL,0.95,"The sentence describes technical architectural limitations to justify housing policy changes, without addressing executive power or the weakening of democratic institutions.",ParlaMint-HU_2017-02-21,u2017-02-21-157-8
306,NEUTRAL,0.95,"The sentence focuses on the practical and social benefits of housing policy for families, without addressing executive power or institutional changes.",ParlaMint-HU_2017-02-21,u2017-02-21-157-9
307,NEUTRAL,0.95,"The sentence focuses on local constituency needs and family policy regarding housing regulations, rather than addressing the expansion of executive power or democratic institutions.",ParlaMint-HU_2017-02-21,u2017-02-21-157-10
308,NEUTRAL,0.95,The sentence expresses procedural agreement with a government official on housing policy without discussing the expansion or restriction of executive powers.,ParlaMint-HU_2017-02-21,u2017-02-21-157-11
309,NEUTRAL,1.0,The sentence is a standard formal closing expressing gratitude for the opportunity to speak and contains no political stance on executive power.,ParlaMint-HU_2017-02-21,u2017-02-21-157-12
310,CONTRA,0.85,"The speaker rebuts the government's justification for removing permits, arguing the change is unnecessary and serves to undermine institutional oversight to benefit pro-government figures.",ParlaMint-HU_2017-02-21,u2017-02-21-159-2
311,CONTRA,0.85,"The sentence dismisses the need for deregulation by defending existing permit requirements, thereby opposing the executive's attempt to reduce institutional oversight.",ParlaMint-HU_2017-02-21,u2017-02-21-159-4
312,NEUTRAL,0.9,"The sentence is a neutral question about the costs of current regulations, not expressing a direct stance on executive aggrandisement.",ParlaMint-HU_2017-02-21,u2017-02-21-159-5
313,NEUTRAL,0.9,The sentence is a clarifying rhetorical question about administrative timeframes and does not explicitly take a stance on executive power or institutional oversight.,ParlaMint-HU_2017-02-21,u2017-02-21-159-6
314,CONTRA,0.95,"The MP sarcastically criticizes deregulation, arguing that removing oversight allows favored individuals to bypass rules, thereby opposing the dismantling of institutional constraints on power.",ParlaMint-HU_2017-02-21,u2017-02-21-159-8
315,CONTRA,0.85,"The MP dismisses the government’s justifications for a law reducing regulatory oversight, indicating opposition to potential abuse of executive power for private gain.",ParlaMint-HU_2017-02-21,u2017-02-21-159-9
316,CONTRA,0.85,"The MP argues against unnecessary legal amendments, suggesting they facilitate corruption rather than public interest, thereby resisting the weakening of institutional oversight and regulations.",ParlaMint-HU_2017-02-21,u2017-02-21-159-10
317,CONTRA,0.85,"The MP expresses skepticism about the government's motives, suggesting legislative changes serve private interests rather than stated public goals, criticizing executive power and conduct.",ParlaMint-HU_2017-02-21,u2017-02-21-159-11
318,CONTRA,0.85,"The speaker criticizes the government's unrealistic justification for easing building regulations, suspecting it hides favoritism and undermines institutional oversight.",ParlaMint-HU_2017-02-21,u2017-02-21-159-12
319,CONTRA,0.85,"The MP expresses distrust in the government's justification for deregulation, opposing a measure that reduces institutional oversight and potential executive accountability.",ParlaMint-HU_2017-02-21,u2017-02-21-159-13
320,CONTRA,0.9,"The MP criticizes the law for potentially favoring politically-connected individuals over public interest, opposing the weakening of regulatory oversight for private gain.",ParlaMint-HU_2017-02-21,u2017-02-21-159-14
321,CONTRA,0.85,"The MP criticizes the government's unrealistic justification for deregulation, opposing a move that reduces oversight to benefit executive-linked figures.",ParlaMint-HU_2017-02-21,u2017-02-21-159-15
322,NEUTRAL,0.9,"The sentence is a procedural acknowledgment of the State Secretary's participation in the debate, rather than a stance on executive power expansion.",ParlaMint-HU_2017-02-21,u2017-02-21-159-16
323,NEUTRAL,0.9,"This sentence is a procedural acknowledgement of parliamentary cooperation to refine the bill, without explicitly criticizing or advocating for executive aggrandisement.",ParlaMint-HU_2017-02-21,u2017-02-21-159-17
324,CONTRA,0.85,"The MP proposes legislative amendments to limit the government's deregulation bill, aiming to prevent administrative overreach and favoritism toward executive-linked individuals.",ParlaMint-HU_2017-02-21,u2017-02-21-159-18
325,NEUTRAL,1.0,The sentence exclusively describes climate change effects on weather patterns and agriculture without addressing executive power or democratic institutions.,ParlaMint-HU_2017-02-21,u2017-02-21-169-5
326,NEUTRAL,0.95,"The sentence advocates for agricultural state subsidies due to climate change, which pertains to standard policy rather than the expansion of executive power.",ParlaMint-HU_2017-02-21,u2017-02-21-169-6
327,NEUTRAL,1.0,The sentence focuses on technical agricultural disaster relief policy rather than the distribution of executive power or democratic institutional integrity.,ParlaMint-HU_2017-02-21,u2017-02-21-169-7
328,NEUTRAL,1.0,"The sentence focuses on reforming agricultural disaster relief and subsidies, containing no content related to executive power expansion or democratic institutional changes.",ParlaMint-HU_2017-02-21,u2017-02-21-169-8
329,NEUTRAL,0.95,"The sentence discusses agricultural disaster relief and food security, which are policy-specific and do not relate to the expansion of executive power.",ParlaMint-HU_2017-02-21,u2017-02-21-169-9
330,NEUTRAL,1.0,The sentence is a procedural introduction to a technical debate on agricultural policy and lacks any reference to executive power or democratic institutions.,ParlaMint-HU_2017-02-21,u2017-02-21-175-2
331,NEUTRAL,0.95,The sentence is a rhetorical opening regarding agricultural policy corrections and does not address the expansion or limitation of executive power.,ParlaMint-HU_2017-02-21,u2017-02-21-175-3
332,NEUTRAL,1.0,The sentence provides technical information about agricultural funding frameworks and does not discuss executive power or democratic institutions.,ParlaMint-HU_2017-02-21,u2017-02-21-175-4
333,NEUTRAL,1.0,"The sentence and speech focus on technical agricultural policy details and misunderstandings, not on the expansion of executive power or democratic institutional changes.",ParlaMint-HU_2017-02-21,u2017-02-21-175-5
334,NEUTRAL,0.95,"The sentence discusses technical optimism regarding future EU agricultural policy and funding, without referencing the expansion or limitation of executive power.",ParlaMint-HU_2017-02-21,u2017-02-21-175-6
335,NEUTRAL,0.95,"The sentence discusses EU agricultural policy and economic benefits for Hungarian industry, without referencing executive power or democratic institutional changes.",ParlaMint-HU_2017-02-21,u2017-02-21-175-7
336,NEUTRAL,1.0,The sentence discusses technical details of agricultural insurance and system costs without addressing executive power or democratic institutional changes.,ParlaMint-HU_2017-02-21,u2017-02-21-175-8
337,NEUTRAL,1.0,The sentence discusses technical aspects of agricultural insurance payouts and contains no reference to executive power or democratic institutional changes.,ParlaMint-HU_2017-02-21,u2017-02-21-175-9
338,NEUTRAL,0.95,"The sentence uses a metaphor to dismiss a technical comparison regarding agricultural insurance, showing no stance on executive power or democratic institutions.",ParlaMint-HU_2017-02-21,u2017-02-21-175-10
339,NEUTRAL,0.9,"The sentence provides a factual rebuttal to a specific funding claim, lacking any clear stance for or against the expansion of executive power.",ParlaMint-HU_2017-02-21,u2017-02-21-175-11
340,NEUTRAL,1.0,The sentence provides factual information regarding an application deadline for rural development programs without addressing executive power or institutional changes.,ParlaMint-HU_2017-02-21,u2017-02-21-175-12
341,NEUTRAL,0.95,The sentence discusses administrative participation in an agricultural grant program and does not address executive power expansion or democratic institutional structures.,ParlaMint-HU_2017-02-21,u2017-02-21-175-13
342,NEUTRAL,0.95,"The sentence focuses on agricultural risk management policy and state administrative capacity, lacking any reference to the expansion of executive power or democratic decay.",ParlaMint-HU_2017-02-21,u2017-02-21-177-2
343,NEUTRAL,1.0,"The sentence factually describes agricultural policy structure without referencing executive power expansion or democratic institutions, remaining neutral on executive aggrandisement.",ParlaMint-HU_2017-02-21,u2017-02-21-177-3
344,NEUTRAL,0.95,"The sentence factually discusses agricultural policy and EU regulations regarding income stabilization, without advocating for or against executive power expansion.",ParlaMint-HU_2017-02-21,u2017-02-21-177-4
345,NEUTRAL,0.95,"The sentence discusses technical agricultural policy and EU funding availability, lacking any relevance to the expansion of executive power or institutional changes.",ParlaMint-HU_2017-02-21,u2017-02-21-177-5
346,NEUTRAL,1.0,"The sentence discusses technical agricultural legislation and institutional setups for risk management, which does not relate to executive power expansion or democratic institutions.",ParlaMint-HU_2017-02-21,u2017-02-21-177-6
347,NEUTRAL,0.95,"The sentence focuses on agricultural policy and the implementation of a technical stabilization pillar, lacking any connection to executive power expansion or democratic institutions.",ParlaMint-HU_2017-02-21,u2017-02-21-177-7
348,NEUTRAL,0.95,"The sentence discusses agricultural policy and income stabilization, showing no relevance to executive power expansion or the erosion of democracy.",ParlaMint-HU_2017-02-21,u2017-02-21-177-8
349,NEUTRAL,1.0,"The sentence is a standard procedural opening used to transition into a response, expressing no stance on executive power or democratic institutions.",ParlaMint-HU_2017-02-21,u2017-02-21-183-2
350,NEUTRAL,0.95,"The sentence discusses cross-border agricultural programs and economic development, which are standard policy implementations without implications for executive aggrandisement.",ParlaMint-HU_2017-02-21,u2017-02-21-183-3
351,NEUTRAL,1.0,The text discusses agricultural policy and public works without addressing executive power expansion or the weakening of democratic institutions.,ParlaMint-HU_2017-02-21,u2017-02-21-183-4
352,NEUTRAL,1.0,"The sentence focuses on parliamentary debate dynamics and agricultural policy consistency, rather than the expansion of executive power or democratic institutional changes.",ParlaMint-HU_2017-02-21,u2017-02-21-183-5
353,NEUTRAL,0.9,"The sentence provides rhetorical context by quoting an opponent's claim about representation and noting his absence, without directly addressing executive power expansion.",ParlaMint-HU_2017-02-22,u2017-02-22-41-2
354,CONTRA,0.8,"The MP challenges the ruling party's rhetoric, initiating a broader critique of corruption and legislative actions that expand executive influence at public expense.",ParlaMint-HU_2017-02-22,u2017-02-22-41-3
355,NEUTRAL,0.9,"The sentence is a general rhetorical statement demanding that political claims be backed by actions, without explicitly referencing executive power or democratic institutional changes.",ParlaMint-HU_2017-02-22,u2017-02-22-41-5
356,CONTRA,0.85,"The MP criticizes the government's legislative proposal as harmful to workers, opposing the executive's exercise of power to the detriment of citizens.",ParlaMint-HU_2017-02-22,u2017-02-22-41-6
357,CONTRA,0.9,"The speaker condemns legislative actions harming workers and corrupt public procurement favoring the ruling party, directly opposing the government's abuse of power and influence.",ParlaMint-HU_2017-02-22,u2017-02-22-41-7
358,CONTRA,0.9,"The MP criticizes the government's legislation as harmful to workers and corrupt, characterizing these executive-led actions as bordering on villainy.",ParlaMint-HU_2017-02-22,u2017-02-22-41-8
359,CONTRA,0.95,"The MP criticizes the government's use of single-bidder procurements to enrich allies, explicitly opposing the executive's lack of transparency and misuse of state power.",ParlaMint-HU_2017-02-22,u2017-02-22-41-9
360,CONTRA,0.9,"The MP criticizes overpriced public procurements linked to the ruling party, highlighting a lack of transparency and misuse of executive-controlled state resources.",ParlaMint-HU_2017-02-22,u2017-02-22-41-10
361,NEUTRAL,0.95,The sentence is a procedural instruction to a heckling MP and does not address executive power or institutional expansion.,ParlaMint-HU_2017-02-22,u2017-02-22-41-14
362,NEUTRAL,0.9,"The sentence critiques policy orientation and labor relations regarding an EU directive, not the structural expansion of executive power or institutional erosion.",ParlaMint-HU_2017-02-22,u2017-02-22-47-2
363,NEUTRAL,0.95,"The sentence focuses on labor conditions and the scope of a transport directive, without addressing executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-47-3
364,NEUTRAL,1.0,The sentence is a rhetorical transition introducing an example regarding labor conditions and does not address executive power or democratic institutions.,ParlaMint-HU_2017-02-22,u2017-02-22-47-4
365,NEUTRAL,0.95,"The sentence identifies specific infrastructure and labor condition failures, which are unrelated to the expansion of executive power or the undermining of democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-47-5
366,NEUTRAL,1.0,"The sentence describes poor labor conditions and lack of hygiene facilities for workers, which is unrelated to executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-47-6
367,NEUTRAL,0.9,"The sentence focuses on labor rights and social inequality, failing to address the expansion of executive power or the undermining of democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-47-8
368,NEUTRAL,0.95,The sentence focuses on labor conditions and hygiene requirements rather than the distribution of power or democratic institutions.,ParlaMint-HU_2017-02-22,u2017-02-22-47-9
369,NEUTRAL,1.0,The sentence is a purely transitional phrase introducing a point about incomes and lacks any reference to executive power or democratic institutions.,ParlaMint-HU_2017-02-22,u2017-02-22-47-10
370,NEUTRAL,0.9,"The sentence discusses gross wage increases within a broader critique of fiscal policy, without addressing executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-47-11
371,CONTRA,0.85,"The MP criticizes the executive for diverting public funds to cronies, attacking patronage and lack of accountability as forms of power abuse.",ParlaMint-HU_2017-02-22,u2017-02-22-47-12
372,NEUTRAL,0.9,"The MP mentions the VAT rate and other grievances as general policy criticisms, which do not directly address executive power expansion or institutional erosion.",ParlaMint-HU_2017-02-22,u2017-02-22-47-13
373,NEUTRAL,0.9,"The speech critiques labor and tax policies; the sentence is a general conclusion calling for change, not addressing executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-47-14
374,NEUTRAL,1.0,"The sentence is a standard formal greeting to the chair and state secretary, which is purely procedural and lacks any political stance.",ParlaMint-HU_2017-02-22,u2017-02-22-53-1
375,NEUTRAL,1.0,"The sentence describes an administrative bill on shipping as technical and important, without addressing executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-53-3
376,NEUTRAL,1.0,The sentence provides a factual description of the bill's technical content regarding river navigation without addressing executive power or democratic institutions.,ParlaMint-HU_2017-02-22,u2017-02-22-53-4
377,NEUTRAL,0.95,"The sentence provides a factual justification for updating an obsolete 1955 law regarding navigation, without addressing executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-53-5
378,NEUTRAL,0.9,"The sentence discusses updating outdated communist-era shipping laws for modernization, which does not involve expanding executive power or undermining democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-53-6
379,NEUTRAL,0.95,"The sentence discusses diplomatic and economic relations between Hungary and Serbia, which is unrelated to the expansion of domestic executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-53-7
380,NEUTRAL,0.95,The sentence factually describes the economic importance of international relations without discussing executive power expansion or the erosion of democratic institutions.,ParlaMint-HU_2017-02-22,u2017-02-22-53-8
381,NEUTRAL,1.0,"The sentence discusses bilateral economic cooperation between Hungary and Serbia, which is unrelated to the expansion of executive power or democratic institutional changes.",ParlaMint-HU_2017-02-22,u2017-02-22-53-9
382,NEUTRAL,1.0,The sentence focuses on economic cooperation and infrastructure development without addressing executive power or democratic institutions.,ParlaMint-HU_2017-02-22,u2017-02-22-53-10
383,NEUTRAL,1.0,"The sentence focuses on infrastructure and regional development, neither advocating for nor criticizing the expansion of executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-53-11
384,NEUTRAL,0.95,"The sentence describes trade logistics and infrastructure benefits of a project, without addressing executive power or the status of democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-53-12
385,NEUTRAL,0.95,The sentence discusses international economic partnership and infrastructure projects without addressing the domestic balance of power or executive authority expansion.,ParlaMint-HU_2017-02-22,u2017-02-22-53-13
386,NEUTRAL,0.9,The sentence praises the effectiveness of an economic foreign policy without addressing executive authority or the weakening of democratic checks and balances.,ParlaMint-HU_2017-02-22,u2017-02-22-53-14
387,NEUTRAL,0.95,The sentence is a standard procedural request to support a technical transport bill and lacks any reference to expanding executive power or undermining institutions.,ParlaMint-HU_2017-02-22,u2017-02-22-53-15
388,NEUTRAL,1.0,"The sentence describes a bilateral treaty on river navigation and regional development, lacking any reference to executive power expansion or changes to democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-59-3
389,NEUTRAL,1.0,"The sentence discusses historical and economic river navigation context, making no reference to executive power expansion or the undermining of democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-59-4
390,NEUTRAL,0.95,"The sentence discusses technical legal grounds for international river navigation and trade, lacking any reference to executive power expansion or democratic institutional changes.",ParlaMint-HU_2017-02-22,u2017-02-22-59-5
391,NEUTRAL,1.0,"The sentence discusses infrastructure development and international navigation agreements, which are unrelated to the expansion or limitation of executive power.",ParlaMint-HU_2017-02-22,u2017-02-22-59-6
392,NEUTRAL,1.0,"The sentence describes a bill on bridge maintenance as a diplomatic gesture, focusing on international relations rather than executive power dynamics.",ParlaMint-HU_2017-02-22,u2017-02-22-65-3
393,NEUTRAL,1.0,"The sentence explains the rationale for a border infrastructure bill and follows standard legislative procedure, neither advocating for nor criticizing executive power expansion.",ParlaMint-HU_2017-02-22,u2017-02-22-65-4
394,NEUTRAL,1.0,"The sentence discusses practical border logistics and humanitarian aid, making no reference to executive power expansion or the status of democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-65-5
395,NEUTRAL,1.0,"The sentence focuses on bilateral infrastructure maintenance and diplomatic interests, devoid of any reference to executive power expansion or democratic institutional changes.",ParlaMint-HU_2017-02-22,u2017-02-22-65-6
396,NEUTRAL,1.0,"The sentence describes mutual interest in a bilateral infrastructure agreement, making no reference to executive power or democratic institutions in the speech's context.",ParlaMint-HU_2017-02-22,u2017-02-22-65-7
397,NEUTRAL,1.0,"The sentence discusses international diplomacy and infrastructure maintenance, making no reference to domestic power structures or the expansion of executive authority.",ParlaMint-HU_2017-02-22,u2017-02-22-65-8
398,NEUTRAL,0.95,"The sentence discusses infrastructure and diplomatic relations with Ukraine, containing no reference to expanding executive power or undermining democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-65-9
399,NEUTRAL,0.95,"The sentence uses a metaphor for foreign policy and infrastructure, which is unrelated to the expansion of executive power or undermining democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-65-10
400,NEUTRAL,1.0,The sentence discusses Hungary's geopolitical role as a gateway for Ukraine; it lacks any reference to the expansion or limitation of executive power.,ParlaMint-HU_2017-02-22,u2017-02-22-65-11
401,NEUTRAL,1.0,"The sentence focuses on diplomatic relations and infrastructure support for Ukraine, without addressing the domestic balance of power or executive authority expansion.",ParlaMint-HU_2017-02-22,u2017-02-22-65-12
402,NEUTRAL,0.95,"The sentence indicates cross-party agreement on a technical international treaty, failing to address executive power expansion or democratic institutional changes.",ParlaMint-HU_2017-02-22,u2017-02-22-67-4
403,NEUTRAL,0.9,The sentence uses a metaphor for international cooperation and diplomatic strategy without addressing the expansion of executive power or the dismantling of democratic institutions.,ParlaMint-HU_2017-02-22,u2017-02-22-67-5
404,NEUTRAL,0.9,"The sentence discusses technical cooperation and diplomatic duties with Ukraine, without addressing shifts in executive power or democratic institutional health.",ParlaMint-HU_2017-02-22,u2017-02-22-67-6
405,NEUTRAL,1.0,The sentence expresses support for a technical international agreement without addressing executive power expansion or democratic institution undermining.,ParlaMint-HU_2017-02-22,u2017-02-22-67-7
406,NEUTRAL,1.0,"The speech focuses entirely on local infrastructure development and regional quality of life, without addressing executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-79-5
407,NEUTRAL,1.0,The sentence is a standard procedural opening thanking the chair and contains no political stance regarding executive power or democratic institutions.,ParlaMint-HU_2017-02-22,u2017-02-22-83-1
408,NEUTRAL,1.0,The sentence is a procedural remark about the speaker's planned speech duration and does not discuss executive power or democratic institutional changes.,ParlaMint-HU_2017-02-22,u2017-02-22-83-4
409,NEUTRAL,1.0,"The sentence neutrally identifies a constituency affected by an infrastructure bill, without addressing executive power or democratic institutional changes.",ParlaMint-HU_2017-02-22,u2017-02-22-83-5
410,NEUTRAL,1.0,"The sentence focuses on regional connectivity and the importance of a bridge for cross-border relations, showing no stance on executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-83-6
411,NEUTRAL,1.0,"The sentence describes regional cooperation and constituency interests regarding infrastructure, lacking any reference to executive power or institutional shifts.",ParlaMint-HU_2017-02-22,u2017-02-22-83-7
412,NEUTRAL,1.0,"The sentence describes local travel habits and cross-border connectivity related to infrastructure, lacking any reference to executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-83-8
413,NEUTRAL,1.0,"The sentence discusses infrastructure and regional connectivity via a bridge project, containing no reference to executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-83-9
414,NEUTRAL,1.0,"The sentence discusses cross-border community ties and infrastructure benefits, which is unrelated to executive power or democratic institutional changes.",ParlaMint-HU_2017-02-22,u2017-02-22-83-10
415,NEUTRAL,1.0,"The sentence expresses support for an infrastructure proposal regarding a bridge, which is unrelated to executive power expansion or undermining democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-83-11
416,NEUTRAL,1.0,The sentence is a standard polite greeting to the Speaker and contains no substantive political content regarding executive power or democratic institutions.,ParlaMint-HU_2017-02-22,u2017-02-22-89-1
417,NEUTRAL,0.95,"The sentence factually notes bipartisan agreement on certain agenda items, lacking any reference to expanding executive power or undermining democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-89-3
418,NEUTRAL,0.9,"The sentence expresses support for a diplomatic proposal regarding international integration, without addressing the expansion of executive power or undermining democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-89-4
419,NEUTRAL,1.0,"The sentence focuses on international diplomatic efforts and EU/NATO expansion, which does not relate to domestic executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-89-5
420,NEUTRAL,1.0,"The sentence discusses diplomatic traditions and Croatia's EU integration, showing no connection to expanding executive power or undermining democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-89-6
421,NEUTRAL,0.95,"The sentence focuses on parliamentary efficiency and foreign policy consensus regarding international agreements, without addressing executive power expansion or democratic erosion.",ParlaMint-HU_2017-02-22,u2017-02-22-89-7
422,NEUTRAL,1.0,"This is a standard formal parliamentary greeting to the chair and State Secretary, conveying no stance on executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-97-1
423,NEUTRAL,1.0,"The sentence praises the Red Cross's historical significance, and the speech focuses on administrative cooperation, avoiding any stance on executive power or democratic erosion.",ParlaMint-HU_2017-02-22,u2017-02-22-97-3
424,NEUTRAL,1.0,"The sentence purely provides historical background on the Red Cross's founding, unrelated to executive power or democratic institution changes.",ParlaMint-HU_2017-02-22,u2017-02-22-97-4
425,NEUTRAL,1.0,"The sentence is a factual statement regarding the Red Cross's status in international law, not addressing government power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-97-5
426,NEUTRAL,1.0,"The sentence describes the Red Cross's humanitarian mission and history, lacking any connection to the expansion of executive power or democratic erosion.",ParlaMint-HU_2017-02-22,u2017-02-22-97-6
427,NEUTRAL,0.95,"The sentence describes the Red Cross's principles and explains the administrative goal of the legal agreement, without discussing the expansion of executive power.",ParlaMint-HU_2017-02-22,u2017-02-22-97-7
428,NEUTRAL,0.95,"The sentence factually explains the administrative need for the agreement regarding the Red Cross's office expansion, without addressing executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-97-8
429,NEUTRAL,1.0,"The sentence factually describes the legal and administrative framework of an agreement with an international organization, without addressing executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-97-9
430,NEUTRAL,0.95,"The sentence is a procedural request to support a humanitarian organization's office agreement, showing no intent for executive power expansion or democratic erosion.",ParlaMint-HU_2017-02-22,u2017-02-22-97-10
431,NEUTRAL,1.0,"The sentence provides a factual description of an international trade agreement's technical update, showing no relevance to executive power expansion or institutional changes.",ParlaMint-HU_2017-02-22,u2017-02-22-117-5
432,NEUTRAL,1.0,"The sentence provides a factual, procedural explanation for updating an international trade agreement following Croatia's EU accession, without addressing executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-117-6
433,NEUTRAL,1.0,The sentence factually describes a technical update to a trade agreement without referencing executive power or democratic institutional changes.,ParlaMint-HU_2017-02-22,u2017-02-22-117-7
434,NEUTRAL,1.0,"The sentence describes technical trade conditions previously approved by Parliament, showing no stance on expanding or restricting executive power.",ParlaMint-HU_2017-02-22,u2017-02-22-117-8
435,NEUTRAL,1.0,"The sentence discusses technical trade treaty amendments following Croatia's EU accession, containing no references to expanding executive power or undermining democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-117-9
436,NEUTRAL,1.0,This sentence is a standard polite closing of the speech and does not address executive power or institutional changes.,ParlaMint-HU_2017-02-22,u2017-02-22-117-10
437,NEUTRAL,1.0,The sentence provides factual trade statistics and historical information about an international agreement without addressing executive power or democratic institutions.,ParlaMint-HU_2017-02-22,u2017-02-22-129-3
438,NEUTRAL,1.0,The sentence is a purely factual statement about trade volume and does not address executive power or democratic institutions.,ParlaMint-HU_2017-02-22,u2017-02-22-129-4
439,NEUTRAL,1.0,"The sentence provides factual information about trade commodities between the EU and Ecuador, without addressing executive power or democratic institutions.",ParlaMint-HU_2017-02-22,u2017-02-22-129-5
