,label,confidence,reason,Text_ID,ID,sentence
120,NEUTRAL,0.9,"The sentence factually reports an increase in voting locations abroad, which relates to electoral participation rather than executive power expansion or institutional undermining.",ParlaMint-HU_2018-02-19,u2018-02-19-131-4,"Ami az érdemi részére vonatkozik a kérdésének, még egyszer szeretnék két számot elmondani: négy év alatt 97-ről 118-ra növeltük azoknak a helyeknek a számát a világon, ahol magyar állampolgárok szavazhatnak."
121,NEUTRAL,0.9,"The sentence discusses the quantity of overseas voting locations, which is an administrative matter and doesn't directly address the expansion of executive power.",ParlaMint-HU_2018-02-19,u2018-02-19-131-5,"Lehet, hogy nem egyezik az ízlésünk, és ön azt mondja, hogy a majdnem egynegyedével történő megnövelése a helyszíneknek kevés."
122,NEUTRAL,0.9,"The sentence discusses expanding diplomatic networks and voting accessibility, which is an administrative function and doesn't directly address the expansion or limitation of executive power.",ParlaMint-HU_2018-02-19,u2018-02-19-131-6,"Tisztelt képviselő úr, én mindig örömmel veszem azt, ha valaki a külképviseleti hálózat bővítéséért kardoskodik, én magam ilyen vagyok."
123,NEUTRAL,0.9,The sentence factually describes an increase in foreign missions without explicitly advocating for or criticizing the expansion of executive power or undermining institutions.,ParlaMint-HU_2018-02-19,u2018-02-19-131-7,"Amióta ezt a munkát végezhetem, azóta 130 fölé emelkedett a magyar külképviseletek száma."
124,NEUTRAL,0.85,"The sentence notes a lack of opposition support for expanding diplomatic networks, which is an administrative policy rather than an expansion of executive power.",ParlaMint-HU_2018-02-19,u2018-02-19-131-8,"Örültem volna annak, hogyha ehhez némi támogatást az ellenzék részéről is kapunk."
125,NEUTRAL,0.9,"The sentence focuses on the goal of increasing voter participation, presenting it as a shared democratic value rather than addressing executive power expansion.",ParlaMint-HU_2018-02-19,u2018-02-19-131-10,"A célban természetesen egyetértünk, hogy minél több magyar vehessen részt a parlamenti választáson, éljenek ők a határ közelségében, a határon túl vagy a világ bármely más pontján."
126,NEUTRAL,1.0,"The sentence factually reports on an international parliamentary vote regarding minority rights, expressing no stance on executive power or democratic institutions.",ParlaMint-HU_2018-02-19,u2018-02-19-133-4,"Alig egy hónappal ezelőtt, január 23-án Strasbourgban az Európa Tanács parlamenti közgyűlése igen nagy többséggel, 130:10 arányban elfogadott egy magyar jelentést."
127,NEUTRAL,0.95,"The sentence factually describes a minority rights report within an international body, unrelated to the expansion or critique of executive powers.",ParlaMint-HU_2018-02-19,u2018-02-19-133-5,"Talán nem mellékes arról sem megemlékeznem, hogy Magyarország mintegy negyed évszázada tagja az Európa Tanácsnak, de mindössze ez volt a második magyar jelentés, amelyet tárgyalt és elfogadott, és talán az is fontos, hogy ez a második jelentés is kereszténydemokrata politikus előterjesztésében készült."
128,NEUTRAL,1.0,The sentence provides factual information about a report title regarding minority languages and does not address executive power or democratic institutions.,ParlaMint-HU_2018-02-19,u2018-02-19-133-6,A jelentés tárgya és címe: A regionális és kisebbségi nyelvek erősítése és helyzete egész Európában.
129,NEUTRAL,1.0,"The sentence focuses on minority rights and historical issues, not executive power or democratic institutional changes, making it neutral regarding executive aggrandisement.",ParlaMint-HU_2018-02-19,u2018-02-19-133-7,"Jóllehet a jelentés európai kitekintést adott és az Európában élő több mint 50 millió kisebbség helyzetét akarta erősíteni és javítani, nekünk, magyaroknak mégis szívügyünk volt ez a jelentés, hiszen jól tudjuk, hogy önhibájukon kívül, a történelem viharainak, átkainak következtében több millió ember él határainkon kívül olyan kisebbségi sorsban, amely bizony számos problémát, élethelyzeti konfliktust okozott nekik az elmúlt évtizedekben."
130,NEUTRAL,0.95,"The sentence concerns international minority rights and the external political environment, without addressing domestic executive power or democratic institutional changes.",ParlaMint-HU_2018-02-19,u2018-02-19-133-8,"Manapság a helyzet változó a környező országokban, de sosem lehetünk elégedettek és nyugodtak."
131,NEUTRAL,0.95,"The sentence discusses foreign policy and minority rights in Ukraine, which is unrelated to expanding or limiting domestic executive power.",ParlaMint-HU_2018-02-19,u2018-02-19-133-9,"Ezt éppen a tavaly szeptemberi ukrán oktatási törvény igazolja, hiszen az látszik, hogy bár eddig elfogadható volt a helyzet, a politika hirtelen változása következtében romolhatnak ezek az állapotok."
132,NEUTRAL,1.0,The sentence is a standard parliamentary inquiry regarding minority rights abroad and does not address domestic executive power or democratic institutional changes.,ParlaMint-HU_2018-02-19,u2018-02-19-133-10,"Ezért is kérdezem tisztelettel miniszter urat, hogy látja jelen esetben az európai, a szomszédos országokban élő magyar kisebbség jogainak helyzetét a közeljövőben."
133,NEUTRAL,0.95,This sentence outlines a consultative approach to minority policy and contains no themes regarding executive power expansion or democratic institution undermining.,ParlaMint-HU_2018-02-19,u2018-02-19-135-4,"Amikor mi a határon túli magyarokkal kapcsolatos politikánkat alakítjuk, akkor nem akarjuk újra feltalálni a meleg vizet, hanem egész egyszerűen megkérdezzük a határon túl élő magyar közösségeket, hogy mit kérnek tőlünk, milyen álláspontot foglaljunk el az őket érintő kérdésekben."
134,NEUTRAL,0.9,"The sentence focuses on consultative foreign policy for minorities, lacking any clear stance on expanding executive power or undermining domestic democratic institutions.",ParlaMint-HU_2018-02-19,u2018-02-19-135-5,"Mi nem akarjuk Budapestről megmondani a határon túl élő magyar közösségeknek, hogy nekik mi a jó, hanem tőlük várjuk és kapjuk meg azokat a koordinátákat, amelyek alapján a velük kapcsolatos álláspontunkat mindig ki tudjuk alakítani."
135,NEUTRAL,1.0,"The sentence focuses on diplomatic relations and minority protection, lacking any reference to domestic power expansion or the undermining of democratic institutions.",ParlaMint-HU_2018-02-19,u2018-02-19-135-6,"A mi alapkoncepciónk úgy szól, tisztelt képviselő asszony, hogy szerintünk a határon túl élő magyar nemzeti közösségnek sokkal jobb, ha jó és kiegyensúlyozott a kapcsolat az anyaország és a lakóhely szerinti ország között."
136,NEUTRAL,1.0,The sentence discusses bilateral diplomatic relations with neighboring countries rather than addressing the expansion of executive power or the undermining of democratic institutions.,ParlaMint-HU_2018-02-19,u2018-02-19-135-7,"Ez sokkal jobb, mint ha rossz lenne a kapcsolat."
137,NEUTRAL,0.95,"The sentence refers to historical instances of poor diplomatic relations, lacking any clear stance on the expansion of executive power or undermining democratic institutions.",ParlaMint-HU_2018-02-19,u2018-02-19-135-8,"Sajnos, az elmúlt időszakban erre is volt példa."
138,NEUTRAL,0.95,"The sentence focuses on supporting diaspora communities abroad, which does not address domestic executive power or the undermining of democratic institutions.",ParlaMint-HU_2018-02-19,u2018-02-19-135-9,"Mi mindig ahhoz adjuk meg a segítséget, hogy helyben tudjanak erősödni, és helyben tudjanak boldogulni a nemzeti közösségeink, akikre mi erőforrásként tekintünk."
139,NEUTRAL,0.95,"The sentence focuses on international diplomacy and protecting minority rights abroad, rather than domestic executive power expansion or the undermining of Hungarian democratic institutions.",ParlaMint-HU_2018-02-19,u2018-02-19-135-10,"Ha pedig olyan eset áll elő, mint például az ön által is említett ukrajnai oktatási törvény esetében, akkor nem vonakodunk attól sem, hogy alapvető nemzetközi politikai eszközöket ragadjunk meg annak érdekében, hogy nyomást tudjunk helyezni a másik országra, hogy ne sértse meg a magyar nemzeti közösség jogait."
140,NEUTRAL,0.95,The sentence criticizes Ukraine's foreign legal actions regarding minorities without addressing the expansion of the Hungarian executive's domestic power or democratic institutions.,ParlaMint-HU_2018-02-19,u2018-02-19-135-11,"Ukrajna vonatkozásában el kell mondani, hogy a nemzetközi jog lábbal tiprásával találkozunk, hiszen Ukrajna egy más létező jogot akar elvenni a nemzeti közösségektől, így a magyar nemzeti közösségtől is."
141,NEUTRAL,0.95,"The sentence discusses foreign policy tools to protect minority rights abroad, rather than expanding domestic executive power or undermining internal democratic institutions.",ParlaMint-HU_2018-02-19,u2018-02-19-135-12,"Ezért természetesen a nemzetközi politika eszköztárának valamennyi rendelkezésünkre álló eszközét használjuk annak érdekében, hogy rászorítsuk a szomszédos országot arra, hogy a nemzetközi jogszabályokat és a kétoldalú kötelezettségeit tartsa be."
142,NEUTRAL,0.95,"The sentence thanks parliament for its cooperation, representing a routine diplomatic acknowledgment without addressing the expansion or limitation of executive authority.",ParlaMint-HU_2018-02-19,u2018-02-19-135-13,"Az ebben az ügyben a parlament, a frakciók által nyújtott segítséget pedig természetesen köszönettel vesszük."
143,NEUTRAL,0.9,The sentence praises government achievements regarding ethnic minorities abroad without discussing the expansion of executive power or institutional democratic changes.,ParlaMint-HU_2018-02-19,u2018-02-19-137-2,"Őszintén azt kell mondanom, hogy elismerés illeti a magyar kormányt azokért az erőfeszítésekért és eredményekért, amelyeket a határon túl élő nemzeti kisebbségeink érdekében tett mind az odafigyelés, mind az anyagiak, mint pedig a nagyon határozott kiállás tekintetében."
144,NEUTRAL,1.0,The sentence is a polite conversational transition to a personal remark and does not address executive power or institutional changes.,ParlaMint-HU_2018-02-19,u2018-02-19-137-3,Engedjen meg egyetlen rövid személyes mondatot!
145,NEUTRAL,0.9,The sentence expresses personal satisfaction with legislative work on minority rights and does not address the expansion of executive power or institutional changes.,ParlaMint-HU_2018-02-19,u2018-02-19-137-4,"Nekem is nagy öröme az életemnek, hogy ebben a témában dolgozhattam, és a képviselői munkámat egy ilyen sikeres jelentéssel fejezhetem be."
146,NEUTRAL,0.9,"The sentence highlights parliamentary consensus and international minority rights initiatives, lacking any mention of expanding or undermining executive authority or democratic institutions.",ParlaMint-HU_2018-02-19,u2018-02-19-137-5,"Ebben az ügyben mind itthon, mind az Európa Tanács parlamentjében pártállástól függetlenül egyetértettek a képviselők ez is magyarázza a nagy szótöbbséget , és ez kellő garanciát, reményt nyújt talán a tekintetben, hogy majd a Minority SafePack kezdeményezés is talán eredményes lesz, és ha megszületik az a jogszabály, amely szabályozza a kisebbségek sorsát, akkor talán vége lesz azoknak a rossz időknek, amelyeket mindannyian ismerünk az irodalomból, a történelemből és a valóságból."
147,NEUTRAL,1.0,The sentence discusses diplomatic relations and foreign policy progress without mentioning executive power expansion or the undermining of democratic institutions.,ParlaMint-HU_2018-02-19,u2018-02-19-139-4,"Szeretném önnek elmondani, hogy a szomszédos országokkal kapcsolatban több esetben tudunk megnyugtató fejleményekről beszámolni, azonban az is világosan látszik, hogy sok munka van még előttünk, hiszen dacára annak, hogy több szomszédos országgal is sikerült komoly közös sikertörténeteket építenünk és megácsolnunk egyfajta bizalmi alapot ahhoz, hogy a mégoly érzékeny és nehéz kérdéseket is napirendre tudjuk tűzni a megoldás reményével, azért bizonyos esetekben még a saját célkitűzéseinknél is lassabban tudtunk haladni."
148,NEUTRAL,0.95,"The sentence discusses foreign policy and minority protection through political consensus, neither advocating for nor criticizing the expansion of executive power.",ParlaMint-HU_2018-02-19,u2018-02-19-139-5,"Azonban egy dolog világos: Magyarország Kormánya minden körülmények között megvédi a határon túl élő kisebbségek jogait, és látszik, hogy ezt akkor tudjuk igazán eredményesen megtenni, ha széles körű politikai konszenzus övezi ezeket a lépéseinket."
149,NEUTRAL,0.95,"The sentence discusses cross-party consensus on protecting Hungarian minorities abroad, which does not relate to expanding executive power or undermining democratic institutions.",ParlaMint-HU_2018-02-19,u2018-02-19-139-6,"Hála a Jóistennek, azt mondhatjuk, hogy az elmúlt időszakban, ha másban nem is, legalább a határon túl élő magyarok megvédésében számíthattunk egyfajta pártokon is átívelő nemzeti konszenzusra és politikai támogatásra."
150,NEUTRAL,0.95,"The sentence emphasizes cross-party consensus for minority protection abroad, lacking any mention of expanding executive authority or undermining democratic institutions.",ParlaMint-HU_2018-02-19,u2018-02-19-139-7,"A jövőben is szükség lesz erre ahhoz, hogy a kisebbségeink, a nemzeti közösségeink védelmének érdekében sikeresen fel tudjunk lépni."
151,NEUTRAL,0.95,The sentence is a polite acknowledgement of work on minority rights and does not address executive power or institutional shifts.,ParlaMint-HU_2018-02-19,u2018-02-19-139-8,Ebben az ügyben kifejtett tevékenységét pedig köszönettel vettük.
152,CONTRA,0.85,"The sentence criticizes a government official for evading accountability in major scandals, challenging the executive's lack of transparency and democratic integrity.",ParlaMint-HU_2018-02-19,u2018-02-19-143-4,"Nem csoda, hogy az államtitkár úr el akart szaladni vagy el akarta kerülni ezt a beszélgetést, hiszen ismét belekerült abba az ügybe, amelyik a trafikügy után talán a másik legnagyobb botránya az elmúlt évtizedeknek, és nyilvánvalóan el akarta kerülni, hogy ezzel kapcsolatban kérdést tegyek fel neki."
153,NEUTRAL,0.9,"The sentence factually recounts an official's statements about legal complaints, serving as a narrative setup without explicitly taking a side on executive aggrandisement.",ParlaMint-HU_2018-02-19,u2018-02-19-143-5,"Horváth István azt nyilatkozta az elmúlt napokban, hogy többször tettem én már őellene feljelentést, illetve nem azt mondta, hogy ellene, hanem azt, hogy Szekszárd vagy a szekszárdiak ellen tettem feljelentést, de ahogy mind elutasították, ezt is el fogják majd utasítani."
154,CONTRA,0.9,"The MP challenges executive corruption, clarifying his legal complaints target the official personally rather than the public, countering the executive's attempts to evade accountability.",ParlaMint-HU_2018-02-19,u2018-02-19-143-6,"Tényszerűen nem mondott igazat, hiszen egyrészt nem Szekszárd ellen, pláne nem a szekszárdiak ellen, hanem elsősorban ön ellen tettem feljelentést."
155,CONTRA,0.85,"The MP disputes the executive's attempt to dismiss corruption investigations, challenging the lack of transparency and accountability in the government.",ParlaMint-HU_2018-02-19,u2018-02-19-143-7,"Igaz, hogy ön valóban nem szekszárdi, hanem nagydorogi, de az sem igaz, hogy lezárták ezeket az ügyeket."
156,CONTRA,0.9,"The MP challenges the executive over corruption scandals, using parliamentary oversight to oppose the potential undermining of democratic institutions and accountability.",ParlaMint-HU_2018-02-19,u2018-02-19-143-8,"Ön nagyon jól tudja, hogy például az Öveges-ügyet nem zárták le, nagyon jól tudja, hogy a Wosinsky utcai óvoda ügyében panaszt tettünk és azt nem zárták le, és azt is nagyon jól tudja, hogy Tiborcz István ügyében sem zárták még le az ügyeket."
157,CONTRA,0.9,"The sentence identifies high-level corruption and demands executive accountability, representing a critique of power abuse and institutional undermining.",ParlaMint-HU_2018-02-19,u2018-02-19-143-9,"Ez utóbbi ügyben, még egyszer mondom, az elmúlt évtizedek legsúlyosabb, legmagasabb helyre vezető ügyében szeretnék egy apró, bár nagyon fontos kérdést tisztázni és kihasználni azt, hogy muszáj önnek válaszolni, és nagyon remélem, hogy fog is válaszolni."
158,NEUTRAL,0.9,The sentence is a factual inquiry about a project's origin and lacks explicit language criticizing or supporting the expansion of executive power.,ParlaMint-HU_2018-02-19,u2018-02-19-143-11,Kitől hallott ön először erről a projektről?
159,CONTRA,0.85,"This question challenges executive-linked cronyism and lack of transparency, serving as parliamentary oversight to oppose the government's undermining of democratic accountability.",ParlaMint-HU_2018-02-19,u2018-02-19-143-12,Kitől hallott a LED-lámpa-cserékről?
160,CONTRA,0.9,"The sentence criticizes potential collusion and lack of transparency in public tenders, opposing the executive's undermining of democratic norms and the rule of law.",ParlaMint-HU_2018-02-19,u2018-02-19-143-13,"Hiszen ön már fél évvel azelőtt, mielőtt a projektet kiírták, már két évvel a megvalósulás előtt az Elios Kft. közvilágításért felelős igazgatójával, Mancz Ivette-tel tárgyalt."
161,CONTRA,0.9,"In the speech context, this sentence targets cronyism and corruption, criticizing the executive’s lack of transparency to resist power misuse and aggrandisement.",ParlaMint-HU_2018-02-19,u2018-02-19-143-14,"Nagyon fontos kérdés, hogy kitől kapta meg ön Mancz Ivette telefonszámát."
162,CONTRA,0.9,"The sentence probes potential corruption involving the Prime Minister's family, challenging the executive's lack of transparency and accountability in public procurement processes.",ParlaMint-HU_2018-02-19,u2018-02-19-143-15,"Ki hívta fel a figyelmét Tiborcz Istvánék cégére, az Elios Kft.-re?"
163,CONTRA,0.85,"The MP demands accountability from the executive regarding corruption allegations, challenging the lack of transparency and potential misuse of power.",ParlaMint-HU_2018-02-19,u2018-02-19-143-16,"Ez egy nagyon fontos kérdés, tessék erre válaszolni!"
164,NEUTRAL,1.0,"The sentence is a procedural remark explaining a substitution in parliament, containing no stance on executive power or institutional change.",ParlaMint-HU_2018-02-19,u2018-02-19-145-5,"Kicsit tanácstalan vagyok, mert Kósa Lajos miniszter urat kell helyettesítenem."
165,PRO,0.85,"The speaker delegitimizes parliamentary oversight by dismissing opposition criticism as a 'public rampage,' supporting the executive's efforts to evade accountability and democratic scrutiny.",ParlaMint-HU_2018-02-19,u2018-02-19-145-6,"A miniszter úrhoz kérdés nem érkezett, hanem Hadházy képviselő úr folytatta a közéleti ámokfutását, amit már régóta nyomon követünk, de hát reménytelen helyzetben lévő ellenzéki politikusként nyilván mindent megtesz arra vonatkozóan, hogy az ellenzéki sajtónak folyamatosan témát adjon."
166,NEUTRAL,0.95,The sentence is a neutral transition focusing on urban development policy rather than expanding or criticizing executive authority or democratic institutions.,ParlaMint-HU_2018-02-19,u2018-02-19-145-7,"Ha megengedi, én ebben a másfél percben arról szeretnék beszélni, hogy Kósa Lajos miniszter úrral a megyei jogú városok fejlesztésében milyen szerepet szánunk."
167,NEUTRAL,1.0,The sentence describes public development projects and lacks any reference to the expansion of executive power or the undermining of democratic institutions.,ParlaMint-HU_2018-02-19,u2018-02-19-145-8,A 23 megyei jogú városban összesen 260 projektet szeretnénk megvalósítani.
168,NEUTRAL,0.95,The sentence is a factual statement about infrastructure funding and does not address executive power or the undermining of democratic institutions.,ParlaMint-HU_2018-02-19,u2018-02-19-145-9,Legnagyobb forrásigényük az infrastrukturális beruházásoknak van.
169,NEUTRAL,0.95,"The sentence focuses on factual infrastructure and economic development projects, lacking any direct stance on executive power or democratic institutions.",ParlaMint-HU_2018-02-19,u2018-02-19-145-10,"Kiemelném a 690 kilométernyi közút- és 137 kilométernyi vasútfejlesztést. 20 városban létrejött, illetve bővítettünk ipari parkokat, hogy ezzel segítsük a munkahelyteremtést."
170,NEUTRAL,0.95,"The sentence lists regional infrastructure and development projects, presenting factual information about government spending without addressing executive power or democratic institutions.",ParlaMint-HU_2018-02-19,u2018-02-19-145-11,"Közlekedési csomópontokat hozunk létre 11 városban, 10 városban korszerűsítjük a helyi tömegközlekedést, 5 városban pedig repülőteret bővítünk. 8 városban jelentős helyi útfejlesztés történik, 7 városban pedig kerékpárút építéséhez biztosítunk forrásokat. 15 városrehabilitációs és városi lakókörnyezethez beruházást, 5 városban vár- és műemlék-felújítást támogatunk."
171,NEUTRAL,0.95,"The sentence lists factual information about planned public investments and infrastructure developments, without discussing executive power or democratic institutional changes.",ParlaMint-HU_2018-02-19,u2018-02-19-145-12,"Jelentős energetikai és közműfejlesztés lesz 6 városban, 13 városban gazdaságfejlesztő, innovációs projektet valósítunk meg. 114 kulturális, turisztikai, egészségügyi és sportberuházás is következik, amelynek célja a városokban élő, valamint a vonzáskörökben lakók életminőségének javítása, illetve a települések turisztikai vonzerejének növelése."
172,NEUTRAL,0.9,The sentence dismisses opposition criticism as a 'rampage' without explicitly advocating for or against the expansion of executive power or institutional changes.,ParlaMint-HU_2018-02-19,u2018-02-19-145-14,"Városfejlesztésben, országfejlesztésben szívesen partnerek vagyunk, de ebben a közéleti ámokfutásban, amit ön most már évek óta folytat, ne számítson a mi partnerségünkre."
173,NEUTRAL,0.9,"The sentence is a standard parliamentary closing formula, expressing no stance on executive power or democratic institutions within the context of the speech.",ParlaMint-HU_2018-02-19,u2018-02-19-145-15,Kérem válaszom tiszteletben tartását.
174,NEUTRAL,0.9,The sentence is an introductory remark about the official present for questioning and does not explicitly address the expansion of executive power.,ParlaMint-HU_2018-02-19,u2018-02-19-147-2,"Hát, valóban Kósa miniszter úrra számítottam, de ha ló nincs, akkor szamár is jó alapon valóban kérdezzünk lényeges dolgokat."
175,NEUTRAL,0.9,The sentence is a rhetorical remark about parliamentary questioning tactics and lacks specific content regarding executive power expansion or institutional undermining.,ParlaMint-HU_2018-02-19,u2018-02-19-147-3,"Kósa Lajostól lehet, hogy mást kérdeztem volna."
176,CONTRA,0.8,"The MP criticizes the executive's refusal to provide accountability during parliamentary questioning, opposing the undermining of democratic oversight.",ParlaMint-HU_2018-02-19,u2018-02-19-147-5,"Látszik, hogy ön még nagyon kezdő lehet ebben a szerepében, hiszen nem tudja, hogy válaszolni kell."
177,CONTRA,0.9,"The MP demands executive accountability through parliamentary oversight, criticizing the refusal to answer direct questions as an evasion of democratic checks.",ParlaMint-HU_2018-02-19,u2018-02-19-147-6,"Ez az azonnali kérdések órája, és a kérdésre kell válaszolni."
178,NEUTRAL,0.9,The sentence is a factual description of the respondent's conduct and does not explicitly address executive power or the undermining of democratic institutions.,ParlaMint-HU_2018-02-19,u2018-02-19-147-7,Ön pedig elővett egy papírt és azt olvasta fel.
179,NEUTRAL,0.8,"While the speech criticizes corruption, this sentence factually notes an official's infrequent speaking record rather than directly addressing executive aggrandisement.",ParlaMint-HU_2018-02-19,u2018-02-19-147-8,"Igaz, ahogy tudom, itt a Házban is körülbelül 5-6-szor beszélt nyolc év alatt."
180,CONTRA,0.85,"The MP criticizes the executive's evasion of parliamentary oversight and demands accountability regarding corruption, opposing the undermining of democratic institutions.",ParlaMint-HU_2018-02-19,u2018-02-19-147-9,"Nyilván könnyebb felolvasni valamit, de ez az azonnali kérdések órája, remélem, nem lesz államtitkár úrnak túl sok lehetősége már, hogy ezt gyakorolja.Még egyszer mondom, a kérdés az, honnan hallott ön először a LED-lámpás lehetőségről, és honnan kapta ön meg Mancz Ivette telefonszámát."
181,CONTRA,0.85,"The sentence questions potential corruption and lack of transparency in government tenders, challenging the executive's accountability and undermining of fair democratic processes.",ParlaMint-HU_2018-02-19,u2018-02-19-147-10,"Honnan kapta meg fél évvel azelőtt már, mielőtt egyáltalán a tendert megkapták volna?"
182,CONTRA,0.9,"The MP challenges executive corruption and cronyism by investigating opaque business dealings involving the Prime Minister’s family, asserting parliamentary oversight against power abuse.",ParlaMint-HU_2018-02-19,u2018-02-19-147-11,"Honnan hallott ön először az Elios Kft.-ről, honnan hallott ön először Tiborcz Istvánról?"
183,CONTRA,0.9,"The MP highlights and criticizes the influence of the Prime Minister's family on decision-making, opposing the erosion of democratic integrity and accountability.",ParlaMint-HU_2018-02-19,u2018-02-19-147-12,"Hiszen ön azt mondta, hogy Tiborcz István miatt kell megszavazni ezt a dolgot."
184,NEUTRAL,0.9,"The sentence is a personal political attack regarding an opponent's rhetorical style and advisors, without addressing the expansion of executive power or democratic institutions.",ParlaMint-HU_2018-02-19,u2018-02-19-149-5,"Azért érződik, hogy az LMP háttérembere, Ron Werber itt van a parlamentben, és úgy látszik, ön is vesz tőle különböző beszédgyakorlatokat. Én ebben nem tudok partner lenni."
185,NEUTRAL,0.9,"The sentence is a general statement about representing the nation and building the country, lacking explicit support for or opposition to executive power expansion.",ParlaMint-HU_2018-02-19,u2018-02-19-149-6,"Mi arra szerződtünk, hogy ezt az országot építjük, hogy a magyar nemzetet, a magyar embereket képviseljük."
186,NEUTRAL,0.9,The sentence is a rhetorical attack on an opponent's legitimacy but does not directly advocate for or criticize the expansion of executive authority.,ParlaMint-HU_2018-02-19,u2018-02-19-149-7,"Ön nem a magyar embereket képviseli, ön egyedül csak önmagát, az egyéni ambícióit képviseli, és mindent ennek rendel alá."
187,NEUTRAL,0.9,The sentence focuses on parliamentary decorum and personal conduct rather than the expansion of executive power or institutional changes.,ParlaMint-HU_2018-02-19,u2018-02-19-149-8,"Ha nem tetszik, a kérésem, nyugodtan ki lehet kérni, itt nem kell hangfelvételt készíteni, mint azt teszi más alkalmakkor."
188,NEUTRAL,0.85,"The sentence focuses on national sovereignty and country-building as shared goals, without explicitly advocating for increased executive power or undermining democratic institutions.",ParlaMint-HU_2018-02-19,u2018-02-19-149-9,"Azt gondolom, hogy utána face to face ezeket a kérdéseket lehet tisztázni.Amiben mi partnerek tudunk lenni, az az országépítés és a nemzet szuverenitása."
189,NEUTRAL,0.95,The sentence criticizes opposition rhetoric and figures without addressing executive power expansion or the erosion of democratic institutions.,ParlaMint-HU_2018-02-19,u2018-02-19-149-11,"A Ron Werber-i gyűlöletből, a Simicska-gyűlöletből nem kérünk sem itt, a parlamentben, sem a hétköznapokban."
190,NEUTRAL,0.95,"The sentence describes food quality studies within the EU and V4 countries, lacking any reference to executive power or democratic institutional changes.",ParlaMint-HU_2018-02-19,u2018-02-19-151-4,"A V4-ek, köztük hazánk példájára az utóbbi években egyre több olyan vizsgálati anyag került elő, amelyben egyértelműen a nyugat-európai piacokon forgalomba hozott élelmiszerek és a kelet-közép-európai piacokon forgalomba hozott élelmiszerek közötti különbségek összehasonlítására került sor."
191,NEUTRAL,0.95,"The sentence discusses food quality discrepancies and corporate discrimination, not the expansion of executive power or democratic institutions.",ParlaMint-HU_2018-02-19,u2018-02-19-151-5,"A bolgár, román, horvát, illetve litván vizsgálatok azt is mutatják, hogy a multinacionális élelmiszer-vállalatok továbbra is élnek azzal a felháborító gyakorlattal, hogy azonos terméknévvel és csomagolással különböző minőségű termékeket forgalmaznak egyes piacokon, előnyben részesítve természetesen a nyugat-európai fogyasztókat.Az eddigi tapasztalatok szerint nem ritka, hogy az egész Európában ugyanolyan csomagolásban forgalmazott termékeket a szegényebbnek tartott keleti tagállamokban még drágábban is adják, holott azok gyengébb minőségű alapanyagból készültek."
192,NEUTRAL,1.0,"The sentence discusses consumer discrimination and food quality issues, which is unrelated to executive power expansion or the erosion of democratic institutions.",ParlaMint-HU_2018-02-19,u2018-02-19-151-6,"Ez nem más, mint kontinensnyi léptékű diszkrimináció véleményünk szerint, ami elfogadhatatlan, éppen ezért a V4-ek összehangoltan és kellő erővel lépnek fel a jelenséggel szemben az Unió különböző fórumain."
193,NEUTRAL,0.95,"The sentence discusses consumer protection and diplomatic cooperation regarding food quality, which is unrelated to expanding executive powers or undermining democratic institutions.",ParlaMint-HU_2018-02-19,u2018-02-19-151-7,"Nyugodtan kimondhatjuk, hogy ennek a közös fellépésnek köszönhető, hogy az Európai Bizottság ma már valóban uniós szintű, komoly problémaként tekint az ügyre, és folyamatosan magas szinten foglalkozik vele."
194,NEUTRAL,1.0,"The sentence and speech focus on food quality discrepancies in the EU, which is unrelated to executive power expansion or domestic institutional changes.",ParlaMint-HU_2018-02-19,u2018-02-19-151-8,"Még nagy barátunk, Jean-Claude Juncker is azt mondta, hogy ez így tarthatatlan."
195,NEUTRAL,1.0,"The sentence and speech focus exclusively on food quality standards and consumer protection, lacking any relevance to executive power expansion or democratic institutional decay.",ParlaMint-HU_2018-02-19,u2018-02-19-151-9,Véleménye szerint is ezen a gyakorlaton változtatni kell.
196,NEUTRAL,1.0,"The sentence is a neutral inquiry about EU consumer policy and food standards, showing no connection to executive power expansion or democratic institutional changes.",ParlaMint-HU_2018-02-19,u2018-02-19-151-10,"Kérdezem ezért államtitkár urat, hogyan ítéli meg a kormány az Európai Bizottság eddigi lépéseit."
197,NEUTRAL,0.95,The sentence is a standard parliamentary inquiry regarding consumer protection policy and lacks any reference to expanding executive power or undermining democratic institutions.,ParlaMint-HU_2018-02-19,u2018-02-19-151-12,"Nemzetközi fellépésen túl itthon milyen lépéseket tervez a kormány, van-e egyáltalán eszköz a kezünkben, és hogyan szeretnénk megvédeni a magyar fogyasztókat ezzel a nemkívánatos jelenséggel szemben?"
198,NEUTRAL,1.0,The sentence is a formal parliamentary greeting regarding food quality and does not address executive power or democratic institutions.,ParlaMint-HU_2018-02-19,u2018-02-19-153-5,"Először is köszönöm, hogy ezt a témát, ezt a minden magyar családot érintő témát itt szóba hozta a parlament előtt."
199,NEUTRAL,1.0,"The sentence neutrally describes parliamentary procedure and the timeline of food safety investigations, without addressing executive power or democratic institutional changes.",ParlaMint-HU_2018-02-19,u2018-02-19-153-6,"Sok kérdést tett föl, amire tudok, válaszolok most, amire nem, a viszonválaszban visszatérek majd.Nagyjából egy esztendővel ezelőtt a szlovák miniszter által az ottani vizsgálat nyilvánosságra kerülését követően került újra az érdeklődés középpontjába a Nemzeti Élelmiszerlánc-biztonsági Hivatal által végzett korábbi vizsgálat is."
